ShortName,Name,Missing,Total,Perc_Missing,ExtraName,Data_Source,Accession,Group,Maize_Type,Ab10_Status,B_Chrom_Status,Latitude,Longitude,Altitude,DTA_BLUP,DTS_BLUP,PH_BLUP,PresTiller_BLUP
SEEDGWAS758,SEEDGWAS758.1.RN,1487482,1505790,0.987841598098008,1.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-002379,NA,Landrace,Unknown,Unknown,20.61666667,-76.11666667,124,NA,NA,NA,NA
SEEDGWAS758,SEEDGWAS758.2.RN,1487452,1505790,0.987821675001162,2.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-002379,NA,Landrace,Unknown,Unknown,20.61666667,-76.11666667,124,NA,NA,NA,NA
SEEDGWAS758,SEEDGWAS758.3.RN,1487328,1505790,0.987739326200865,3.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-002379,NA,Landrace,Unknown,Unknown,20.61666667,-76.11666667,124,NA,NA,NA,NA
SEEDGWAS758,SEEDGWAS758.4.RN,1489931,1505790,0.989467986903884,4.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-002379,NA,Landrace,Unknown,Unknown,20.61666667,-76.11666667,124,NA,NA,NA,NA
SEEDGWAS759,SEEDGWAS759.1.RN,1479920,1505790,0.982819649486316,1.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-002380,NA,Landrace,Unknown,Unknown,20.61666667,-76.11666667,124,NA,NA,NA,NA
SEEDGWAS759,SEEDGWAS759.2.RN,1478945,1505790,0.982172148838816,2.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-002380,NA,Landrace,Unknown,Unknown,20.61666667,-76.11666667,124,NA,NA,NA,NA
SEEDGWAS759,SEEDGWAS759.3.RN,1480611,1505790,0.983278544817006,3.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-002380,NA,Landrace,Unknown,Unknown,20.61666667,-76.11666667,124,NA,NA,NA,NA
SEEDGWAS759,SEEDGWAS759.4.RN,1481429,1505790,0.983821781257679,4.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-002380,NA,Landrace,Unknown,Unknown,20.61666667,-76.11666667,124,NA,NA,NA,NA
SEEDGWAS76,SEEDGWAS76.1.RN,1492764,1505790,0.991349391349391,1.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-001221,NA,Landrace,Unknown,Unknown,15.105167,-90.254673,1067,NA,NA,NA,NA
SEEDGWAS76,SEEDGWAS76.2.RN,1493374,1505790,0.991754494318597,2.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-001221,NA,Landrace,Unknown,Unknown,15.105167,-90.254673,1067,NA,NA,NA,NA
SEEDGWAS76,SEEDGWAS76.3.RN,1493029,1505790,0.991525378704866,3.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-001221,NA,Landrace,Unknown,Unknown,15.105167,-90.254673,1067,NA,NA,NA,NA
SEEDGWAS760,SEEDGWAS760.1.RN,1486205,1505790,0.98699353827559,1.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-002382,NA,Landrace,Unknown,Unknown,20.25,-75.98333333,118,NA,NA,NA,NA
SEEDGWAS760,SEEDGWAS760.2.RN,1485555,1505790,0.986561871177256,2.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-002382,NA,Landrace,Unknown,Unknown,20.25,-75.98333333,118,NA,NA,NA,NA
SEEDGWAS760,SEEDGWAS760.3.RN,1486127,1505790,0.986941738223789,3.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-002382,NA,Landrace,Unknown,Unknown,20.25,-75.98333333,118,NA,NA,NA,NA
SEEDGWAS760,SEEDGWAS760.4.RN,1491177,1505790,0.990295459526229,4.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-002382,NA,Landrace,Unknown,Unknown,20.25,-75.98333333,118,NA,NA,NA,NA
SEEDGWAS761,SEEDGWAS761.1.RN,1487109,1505790,0.987593887593888,1.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-002399,NA,Landrace,Unknown,Unknown,22.61666667,-83.7,158,NA,NA,NA,NA
SEEDGWAS761,SEEDGWAS761.2.RN,1486695,1505790,0.98731894885741,2.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-002399,NA,Landrace,Unknown,Unknown,22.61666667,-83.7,158,NA,NA,NA,NA
SEEDGWAS761,SEEDGWAS761.3.RN,1487830,1505790,0.988072706021424,3.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-002399,NA,Landrace,Unknown,Unknown,22.61666667,-83.7,158,NA,NA,NA,NA
SEEDGWAS761,SEEDGWAS761.4.RN,1488822,1505790,0.988731496423804,4.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-002399,NA,Landrace,Unknown,Unknown,22.61666667,-83.7,158,NA,NA,NA,NA
SEEDGWAS763,SEEDGWAS763.1.RN,1488625,1505790,0.988600668087848,1.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-002422,NA,Landrace,Unknown,Unknown,22.270317,-80.133298,90,NA,NA,NA,NA
SEEDGWAS763,SEEDGWAS763.2.RN,1487608,1505790,0.987925275104762,2.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-002422,NA,Landrace,Unknown,Unknown,22.270317,-80.133298,90,NA,NA,NA,NA
SEEDGWAS763,SEEDGWAS763.3.RN,1487480,1505790,0.987840269891552,3.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-002422,NA,Landrace,Unknown,Unknown,22.270317,-80.133298,90,NA,NA,NA,NA
SEEDGWAS763,SEEDGWAS763.4.RN,1491576,1505790,0.990560436714283,4.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-002422,NA,Landrace,Unknown,Unknown,22.270317,-80.133298,90,NA,NA,NA,NA
SEEDGWAS764,SEEDGWAS764.1.RN,1485762,1505790,0.986699340545494,1.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-002450,NA,Landrace,Unknown,Unknown,20.38333333,-76.43333333,107,NA,NA,NA,NA
SEEDGWAS764,SEEDGWAS764.2.RN,1488082,1505790,0.988240060034932,2.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-002450,NA,Landrace,Unknown,Unknown,20.38333333,-76.43333333,107,NA,NA,NA,NA
SEEDGWAS764,SEEDGWAS764.3.RN,1485788,1505790,0.986716607229428,3.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-002450,NA,Landrace,Unknown,Unknown,20.38333333,-76.43333333,107,NA,NA,NA,NA
SEEDGWAS764,SEEDGWAS764.4.RN,1488265,1505790,0.988361590925694,4.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-002450,NA,Landrace,Unknown,Unknown,20.38333333,-76.43333333,107,NA,NA,NA,NA
SEEDGWAS765,SEEDGWAS765.1.RN,1487307,1505790,0.987725380033072,1.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-002475,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
SEEDGWAS765,SEEDGWAS765.2.RN,1486011,1505790,0.986864702249318,2.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-002475,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
SEEDGWAS765,SEEDGWAS765.3.RN,1484121,1505790,0.985609547148009,3.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-002475,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
SEEDGWAS765,SEEDGWAS765.4.RN,1486602,1505790,0.987257187257187,4.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-002475,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
SEEDGWAS768,SEEDGWAS768.1.RN,1484072,1505790,0.985577006089827,1.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-002479,NA,Landrace,Unknown,Unknown,19.646842,-70.013422,240,NA,NA,NA,NA
SEEDGWAS768,SEEDGWAS768.2.RN,1484750,1505790,0.98602726807855,2.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-002479,NA,Landrace,Unknown,Unknown,19.646842,-70.013422,240,NA,NA,NA,NA
SEEDGWAS768,SEEDGWAS768.3.RN,1483247,1505790,0.985029120926557,3.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-002479,NA,Landrace,Unknown,Unknown,19.646842,-70.013422,240,NA,NA,NA,NA
SEEDGWAS768,SEEDGWAS768.4.RN,1486938,1505790,0.987480325941864,4.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-002479,NA,Landrace,Unknown,Unknown,19.646842,-70.013422,240,NA,NA,NA,NA
SEEDGWAS769,SEEDGWAS769.1.RN,1489286,1505790,0.989039640321692,1.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-002489,NA,Landrace,Unknown,Unknown,10.654156,-61.400777,50,NA,NA,NA,NA
SEEDGWAS769,SEEDGWAS769.2.RN,1487431,1505790,0.98780772883337,2.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-002489,NA,Landrace,Unknown,Unknown,10.654156,-61.400777,50,NA,NA,NA,NA
SEEDGWAS769,SEEDGWAS769.3.RN,1489339,1505790,0.989074837792786,3.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-002489,NA,Landrace,Unknown,Unknown,10.654156,-61.400777,50,NA,NA,NA,NA
SEEDGWAS769,SEEDGWAS769.4.RN,1490180,1505790,0.989633348607708,4.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-002489,NA,Landrace,Unknown,Unknown,10.654156,-61.400777,50,NA,NA,NA,NA
SEEDGWAS77,SEEDGWAS77.1.RN,1484846,1505790,0.986091021988458,1.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-001231,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
SEEDGWAS77,SEEDGWAS77.2.RN,1485856,1505790,0.986761766248946,2.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-001231,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
SEEDGWAS77,SEEDGWAS77.3.RN,1484575,1505790,0.985911050013614,3.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-001231,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
SEEDGWAS771,SEEDGWAS771.1.RN,1481682,1505790,0.983989799374415,1.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-002500,NA,Landrace,Unknown,Unknown,14.857059,-92.081027,233,NA,NA,NA,NA
SEEDGWAS771,SEEDGWAS771.2.RN,1481377,1505790,0.983787247889812,2.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-002500,NA,Landrace,Unknown,Unknown,14.857059,-92.081027,233,NA,NA,NA,NA
SEEDGWAS771,SEEDGWAS771.3.RN,1479665,1505790,0.982650303163124,3.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-002500,NA,Landrace,Unknown,Unknown,14.857059,-92.081027,233,NA,NA,NA,NA
SEEDGWAS771,SEEDGWAS771.4.RN,1484881,1505790,0.986114265601445,4.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-002500,NA,Landrace,Unknown,Unknown,14.857059,-92.081027,233,NA,NA,NA,NA
SEEDGWAS772,SEEDGWAS772.1.RN,1488649,1505790,0.988616606565324,1.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-002528,NA,Landrace,Unknown,Unknown,18.933399,-103.847703,42,NA,NA,NA,NA
SEEDGWAS772,SEEDGWAS772.2.RN,1486125,1505790,0.986940410017333,2.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-002528,NA,Landrace,Unknown,Unknown,18.933399,-103.847703,42,NA,NA,NA,NA
SEEDGWAS772,SEEDGWAS772.3.RN,1486133,1505790,0.986945722843159,3.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-002528,NA,Landrace,Unknown,Unknown,18.933399,-103.847703,42,NA,NA,NA,NA
SEEDGWAS772,SEEDGWAS772.4.RN,1488465,1505790,0.988494411571335,4.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-002528,NA,Landrace,Unknown,Unknown,18.933399,-103.847703,42,NA,NA,NA,NA
SEEDGWAS773,SEEDGWAS773.1.RN,1497654,1505790,0.994596856135318,1.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-002542,NA,Landrace,Unknown,Unknown,24.55,-99.65,569,NA,NA,NA,NA
SEEDGWAS773,SEEDGWAS773.2.RN,1487570,1505790,0.98790003918209,2.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-002542,NA,Landrace,Unknown,Unknown,24.55,-99.65,569,NA,NA,NA,NA
SEEDGWAS773,SEEDGWAS773.3.RN,1487913,1505790,0.988127826589365,3.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-002542,NA,Landrace,Unknown,Unknown,24.55,-99.65,569,NA,NA,NA,NA
SEEDGWAS773,SEEDGWAS773.4.RN,1488960,1505790,0.988823142669296,4.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-002542,NA,Landrace,Unknown,Unknown,24.55,-99.65,569,NA,NA,NA,NA
SEEDGWAS774,SEEDGWAS774.1.RN,1490712,1505790,0.989986651525113,1.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-002796,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
SEEDGWAS774,SEEDGWAS774.2.RN,1489626,1505790,0.989265435419282,2.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-002796,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
SEEDGWAS774,SEEDGWAS774.3.RN,1490529,1505790,0.989865120634351,3.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-002796,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
SEEDGWAS774,SEEDGWAS774.4.RN,1489930,1505790,0.989467322800656,4.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-002796,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
SEEDGWAS775,SEEDGWAS775.1.RN,1482534,1505790,0.984555615324846,1.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-003074,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
SEEDGWAS775,SEEDGWAS775.2.RN,1482401,1505790,0.984467289595495,2.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-003074,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
SEEDGWAS775,SEEDGWAS775.3.RN,1482156,1505790,0.984304584304584,3.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-003074,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
SEEDGWAS775,SEEDGWAS775.4.RN,1487462,1505790,0.987828316033444,4.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-003074,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
SEEDGWAS776,SEEDGWAS776.1.RN,1487034,1505790,0.987544079851772,1.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-003082,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
SEEDGWAS776,SEEDGWAS776.2.RN,1484127,1505790,0.985613531767378,2.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-003082,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
SEEDGWAS776,SEEDGWAS776.3.RN,1485365,1505790,0.986435691563897,3.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-003082,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
SEEDGWAS776,SEEDGWAS776.4.RN,1485655,1505790,0.986628281500076,4.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-003082,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
SEEDGWAS777,SEEDGWAS777.1.RN,1485012,1505790,0.98620126312434,1.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-003192,NA,Landrace,Unknown,Unknown,10.775847,-74.83549,61,NA,NA,NA,NA
SEEDGWAS777,SEEDGWAS777.2.RN,1484989,1505790,0.986185988750091,2.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-003192,NA,Landrace,Unknown,Unknown,10.775847,-74.83549,61,NA,NA,NA,NA
SEEDGWAS777,SEEDGWAS777.3.RN,1484059,1505790,0.98556837274786,3.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-003192,NA,Landrace,Unknown,Unknown,10.775847,-74.83549,61,NA,NA,NA,NA
SEEDGWAS777,SEEDGWAS777.4.RN,1487022,1505790,0.987536110613034,4.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-003192,NA,Landrace,Unknown,Unknown,10.775847,-74.83549,61,NA,NA,NA,NA
SEEDGWAS778,SEEDGWAS778.1.RN,1489330,1505790,0.989068860863733,1.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-003194,NA,Landrace,Unknown,Unknown,10.392495,-74.874618,4,NA,NA,NA,NA
SEEDGWAS778,SEEDGWAS778.2.RN,1488508,1505790,0.988522968010147,2.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-003194,NA,Landrace,Unknown,Unknown,10.392495,-74.874618,4,NA,NA,NA,NA
SEEDGWAS778,SEEDGWAS778.3.RN,1490155,1505790,0.989616746027002,3.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-003194,NA,Landrace,Unknown,Unknown,10.392495,-74.874618,4,NA,NA,NA,NA
SEEDGWAS778,SEEDGWAS778.4.RN,1491536,1505790,0.990533872585155,4.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-003194,NA,Landrace,Unknown,Unknown,10.392495,-74.874618,4,NA,NA,NA,NA
SEEDGWAS780,SEEDGWAS780.1.RN,1485186,1505790,0.986316817086048,1.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-003258,NA,Landrace,Unknown,Unknown,20.96666667,-97.53333333,26,NA,NA,NA,NA
SEEDGWAS780,SEEDGWAS780.2.RN,1486898,1505790,0.987453761812736,2.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-003258,NA,Landrace,Unknown,Unknown,20.96666667,-97.53333333,26,NA,NA,NA,NA
SEEDGWAS780,SEEDGWAS780.3.RN,1485461,1505790,0.986499445473804,3.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-003258,NA,Landrace,Unknown,Unknown,20.96666667,-97.53333333,26,NA,NA,NA,NA
SEEDGWAS780,SEEDGWAS780.4.RN,1486798,1505790,0.987387351489916,4.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-003258,NA,Landrace,Unknown,Unknown,20.96666667,-97.53333333,26,NA,NA,NA,NA
SEEDGWAS782,SEEDGWAS782.1.RN,1488849,1505790,0.988749427210966,1.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-003275,NA,Landrace,Unknown,Unknown,21.516667,-98.383333,60,NA,NA,NA,NA
SEEDGWAS782,SEEDGWAS782.2.RN,1488701,1505790,0.988651139933191,2.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-003275,NA,Landrace,Unknown,Unknown,21.516667,-98.383333,60,NA,NA,NA,NA
SEEDGWAS782,SEEDGWAS782.3.RN,1488398,1505790,0.988449916655045,3.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-003275,NA,Landrace,Unknown,Unknown,21.516667,-98.383333,60,NA,NA,NA,NA
SEEDGWAS782,SEEDGWAS782.4.RN,1490213,1505790,0.989655264014238,4.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-003275,NA,Landrace,Unknown,Unknown,21.516667,-98.383333,60,NA,NA,NA,NA
SEEDGWAS783,SEEDGWAS783.1.RN,1483588,1505790,0.985255580127375,1.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-003278,NA,Landrace,Unknown,Unknown,21.66666667,-97.83333333,82,NA,NA,NA,NA
SEEDGWAS783,SEEDGWAS783.2.RN,1482991,1505790,0.984859110500136,2.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-003278,NA,Landrace,Unknown,Unknown,21.66666667,-97.83333333,82,NA,NA,NA,NA
SEEDGWAS783,SEEDGWAS783.3.RN,1485674,1505790,0.986640899461412,3.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-003278,NA,Landrace,Unknown,Unknown,21.66666667,-97.83333333,82,NA,NA,NA,NA
SEEDGWAS783,SEEDGWAS783.4.RN,1485243,1505790,0.986354670970056,4.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-003278,NA,Landrace,Unknown,Unknown,21.66666667,-97.83333333,82,NA,NA,NA,NA
SEEDGWAS784,SEEDGWAS784.1.RN,1489733,1505790,0.9893364944647,1.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-003294,NA,Landrace,Unknown,Unknown,9.311512,-83.654161,585,NA,NA,NA,NA
SEEDGWAS784,SEEDGWAS784.2.RN,1489572,1505790,0.989229573844958,2.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-003294,NA,Landrace,Unknown,Unknown,9.311512,-83.654161,585,NA,NA,NA,NA
SEEDGWAS784,SEEDGWAS784.3.RN,1489515,1505790,0.989191719960951,3.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-003294,NA,Landrace,Unknown,Unknown,9.311512,-83.654161,585,NA,NA,NA,NA
SEEDGWAS784,SEEDGWAS784.4.RN,1491331,1505790,0.990397731423372,4.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-003294,NA,Landrace,Unknown,Unknown,9.311512,-83.654161,585,NA,NA,NA,NA
SEEDGWAS785,SEEDGWAS785.1.RN,1482230,1505790,0.984353727943472,1.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-003296,NA,Landrace,Unknown,Unknown,9.311512,-83.654161,585,NA,NA,NA,NA
SEEDGWAS785,SEEDGWAS785.2.RN,1481864,1505790,0.984110666161948,2.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-003296,NA,Landrace,Unknown,Unknown,9.311512,-83.654161,585,NA,NA,NA,NA
SEEDGWAS785,SEEDGWAS785.3.RN,1481960,1505790,0.984174420071856,3.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-003296,NA,Landrace,Unknown,Unknown,9.311512,-83.654161,585,NA,NA,NA,NA
SEEDGWAS785,SEEDGWAS785.4.RN,1484061,1505790,0.985569700954316,4.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-003296,NA,Landrace,Unknown,Unknown,9.311512,-83.654161,585,NA,NA,NA,NA
SEEDGWAS786,SEEDGWAS786.1.RN,1484017,1505790,0.985540480412275,1.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-003309,NA,Landrace,Unknown,Unknown,9.913101,-83.052593,19,NA,NA,NA,NA
SEEDGWAS786,SEEDGWAS786.2.RN,1484138,1505790,0.985620836902888,2.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-003309,NA,Landrace,Unknown,Unknown,9.913101,-83.052593,19,NA,NA,NA,NA
SEEDGWAS786,SEEDGWAS786.3.RN,1484670,1505790,0.985974139820294,3.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-003309,NA,Landrace,Unknown,Unknown,9.913101,-83.052593,19,NA,NA,NA,NA
SEEDGWAS786,SEEDGWAS786.4.RN,1486108,1505790,0.986929120262454,4.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-003309,NA,Landrace,Unknown,Unknown,9.913101,-83.052593,19,NA,NA,NA,NA
SEEDGWAS787,SEEDGWAS787.1.RN,1486185,1505790,0.986980256211025,1.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-003312,NA,Landrace,Unknown,Unknown,9.983333333,-83.03333333,2,NA,NA,NA,NA
SEEDGWAS787,SEEDGWAS787.2.RN,1486991,1505790,0.987515523412959,2.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-003312,NA,Landrace,Unknown,Unknown,9.983333333,-83.03333333,2,NA,NA,NA,NA
SEEDGWAS787,SEEDGWAS787.3.RN,1485898,1505790,0.98678965858453,3.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-003312,NA,Landrace,Unknown,Unknown,9.983333333,-83.03333333,2,NA,NA,NA,NA
SEEDGWAS787,SEEDGWAS787.4.RN,1487956,1505790,0.988156383028178,4.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-003312,NA,Landrace,Unknown,Unknown,9.983333333,-83.03333333,2,NA,NA,NA,NA
SEEDGWAS788,SEEDGWAS788.1.RN,1487166,1505790,0.987631741477895,1.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-003314,NA,Landrace,Unknown,Unknown,9.983333333,-83.03333333,2,NA,NA,NA,NA
SEEDGWAS788,SEEDGWAS788.2.RN,1485945,1505790,0.986820871436256,2.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-003314,NA,Landrace,Unknown,Unknown,9.983333333,-83.03333333,2,NA,NA,NA,NA
SEEDGWAS788,SEEDGWAS788.3.RN,1486081,1505790,0.986911189475292,3.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-003314,NA,Landrace,Unknown,Unknown,9.983333333,-83.03333333,2,NA,NA,NA,NA
SEEDGWAS788,SEEDGWAS788.4.RN,1487291,1505790,0.987714754381421,4.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-003314,NA,Landrace,Unknown,Unknown,9.983333333,-83.03333333,2,NA,NA,NA,NA
SEEDGWAS789,SEEDGWAS789.1.RN,1484293,1505790,0.98572377290326,1.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-003318,NA,Landrace,Unknown,Unknown,11.01666667,-84.73333333,36,NA,NA,NA,NA
SEEDGWAS789,SEEDGWAS789.2.RN,1483602,1505790,0.98526487757257,2.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-003318,NA,Landrace,Unknown,Unknown,11.01666667,-84.73333333,36,NA,NA,NA,NA
SEEDGWAS789,SEEDGWAS789.3.RN,1483123,1505790,0.984946772126259,3.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-003318,NA,Landrace,Unknown,Unknown,11.01666667,-84.73333333,36,NA,NA,NA,NA
SEEDGWAS789,SEEDGWAS789.4.RN,1486553,1505790,0.987224646199005,4.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-003318,NA,Landrace,Unknown,Unknown,11.01666667,-84.73333333,36,NA,NA,NA,NA
SEEDGWAS790,SEEDGWAS790.1.RN,1482292,1505790,0.98439490234362,1.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-003321,NA,Landrace,Unknown,Unknown,10.353732,-84.273896,431,NA,NA,NA,NA
SEEDGWAS790,SEEDGWAS790.2.RN,1484650,1505790,0.98596085775573,2.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-003321,NA,Landrace,Unknown,Unknown,10.353732,-84.273896,431,NA,NA,NA,NA
SEEDGWAS790,SEEDGWAS790.3.RN,1482988,1505790,0.984857118190452,3.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-003321,NA,Landrace,Unknown,Unknown,10.353732,-84.273896,431,NA,NA,NA,NA
SEEDGWAS790,SEEDGWAS790.4.RN,1483328,1505790,0.985082913288042,4.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-003321,NA,Landrace,Unknown,Unknown,10.353732,-84.273896,431,NA,NA,NA,NA
SEEDGWAS791,SEEDGWAS791.1.RN,1486825,1505790,0.987405282277077,1.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-003376,NA,Landrace,Unknown,Unknown,10.7,-85.65,181,NA,NA,NA,NA
