Simp_Name,Name,Missing,Total,Perc_Missing,Extra_Name,OG_Name,Data_Source,Accession,Group,Maize_Type,Ab10_Status,B_Chrom_Status,Latitude,Longitude,Altitude,DTA_BLUP,DTS_BLUP,PH_BLUP,PresTiller_BLUP
NA,PI543847-2.1.RY,1455017,1505790,0.966281486794307,NA,NA,Romay_etal_2013,PI543847-2.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
NA,PI543847.1.RY,1498137,1505790,0.994917617994541,NA,NA,Romay_etal_2013,PI543847.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
NA,PI543849-1.1.RY,1435143,1505790,0.953083099236945,NA,NA,Romay_etal_2013,PI543849-1.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
NA,PI543849-2.1.RY,1433478,1505790,0.951977367361983,NA,NA,Romay_etal_2013,PI543849-2.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
NA,PI543849-3.1.RY,1468445,1505790,0.975199064942655,NA,NA,Romay_etal_2013,PI543849-3.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
NA,PI543849-4.1.RY,1437022,1505790,0.954330949202744,NA,NA,Romay_etal_2013,PI543849-4.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
NA,PI543849-5.1.RY,1433077,1505790,0.951711061967472,NA,NA,Romay_etal_2013,PI543849-5.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
NA,PI543849-6.1.RY,1443684,1505790,0.958755204909051,NA,NA,Romay_etal_2013,PI543849-6.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
NA,PI543849.1.RY,1496216,1505790,0.993641875693158,NA,NA,Romay_etal_2013,PI543849.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
NA,PI543849.2.RY,1492652,1505790,0.991275011787832,NA,NA,Romay_etal_2013,PI543849.2,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
NA,PI543850-1.1.RY,1442416,1505790,0.957913122015686,NA,NA,Romay_etal_2013,PI543850-1.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
NA,PI543850-2.1.RY,1439120,1505790,0.95572423777552,NA,NA,Romay_etal_2013,PI543850-2.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
NA,PI543850-3.1.RY,1447725,1505790,0.961438846054231,NA,NA,Romay_etal_2013,PI543850-3.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
NA,PI543850.1.RY,1495079,1505790,0.992886790322688,NA,NA,Romay_etal_2013,PI543850.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
NA,PI543850.2.RY,1492057,1505790,0.99087987036705,NA,NA,Romay_etal_2013,PI543850.2,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
NA,PI543916.1.RY,1455770,1505790,0.966781556525146,NA,NA,Romay_etal_2013,PI543916.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
NA,PI543916.2.RY,1444812,1505790,0.959504313350467,NA,NA,Romay_etal_2013,PI543916.2,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
NA,PI544065.1.RY,1491837,1505790,0.990733767656845,NA,NA,Romay_etal_2013,PI544065.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
NA,PI546482.1.RY,1494109,1505790,0.992242610191328,NA,NA,Romay_etal_2013,PI546482.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
NA,PI546483.1.RY,1495057,1505790,0.992872180051667,NA,NA,Romay_etal_2013,PI546483.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
NA,PI546484.1.RY,1494056,1505790,0.992207412720233,NA,NA,Romay_etal_2013,PI546484.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
NA,PI546485.1.RY,1499412,1505790,0.995764349610503,NA,NA,Romay_etal_2013,PI546485.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
NA,PI546494.1.RY,1461514,1505790,0.97059616546796,NA,NA,Romay_etal_2013,PI546494.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
NA,PI547086-1.1.RY,1445474,1505790,0.959943949687539,NA,NA,Romay_etal_2013,PI547086-1.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
NA,PI547086-2.1.RY,1452077,1505790,0.964329023303382,NA,NA,Romay_etal_2013,PI547086-2.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
NA,PI547086-3.1.RY,1438319,1505790,0.955192291089727,NA,NA,Romay_etal_2013,PI547086-3.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
NA,PI547086.1.RY,1452066,1505790,0.964321718167872,NA,NA,Romay_etal_2013,PI547086.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
NA,PI547086.2.RY,1498977,1505790,0.995475464706234,NA,NA,Romay_etal_2013,PI547086.2,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
NA,PI547087.1.RY,1497778,1505790,0.994679204935615,NA,NA,Romay_etal_2013,PI547087.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
NA,PI547088-1.1.RY,1446171,1505790,0.960406829637599,NA,NA,Romay_etal_2013,PI547088-1.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
NA,PI547088-2.1.RY,1454068,1505790,0.96565125283074,NA,NA,Romay_etal_2013,PI547088-2.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
NA,PI547088-3.1.RY,1432628,1505790,0.951412879618008,NA,NA,Romay_etal_2013,PI547088-3.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
NA,PI547088.1.RY,1444218,1505790,0.959109836032913,NA,NA,Romay_etal_2013,PI547088.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
NA,PI547088.2.RY,1494069,1505790,0.9922160460622,NA,NA,Romay_etal_2013,PI547088.2,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
NA,PI547089.1.RY,1494584,1505790,0.992558059224726,NA,NA,Romay_etal_2013,PI547089.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
NA,PI547090.1.RY,1498681,1505790,0.995278890150685,NA,NA,Romay_etal_2013,PI547090.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
NA,PI547107.1.RY,1493856,1505790,0.992074592074592,NA,NA,Romay_etal_2013,PI547107.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
NA,PI548783.1.RY,1440362,1505790,0.956549053984951,NA,NA,Romay_etal_2013,PI548783.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
NA,PI548788.1.RY,1468599,1505790,0.975301336839798,NA,NA,Romay_etal_2013,PI548788.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
NA,PI548789.1.RY,1476334,1505790,0.98043817530997,NA,NA,Romay_etal_2013,PI548789.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
NA,PI548790.1.RY,1477594,1505790,0.981274945377509,NA,NA,Romay_etal_2013,PI548790.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
NA,PI548792.1.RY,1435060,1505790,0.953027978669004,NA,NA,Romay_etal_2013,PI548792.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
NA,PI548794.1.RY,1461341,1505790,0.970481275609481,NA,NA,Romay_etal_2013,PI548794.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
NA,PI548798.1.RY,1492024,1505790,0.990857954960519,NA,NA,Romay_etal_2013,PI548798.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
NA,PI548799.1.RY,1495609,1505790,0.993238765033637,NA,NA,Romay_etal_2013,PI548799.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
NA,PI548800.1.RY,1497272,1505790,0.994343168702143,NA,NA,Romay_etal_2013,PI548800.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
NA,PI548801.1.RY,1492679,1505790,0.991292942574994,NA,NA,Romay_etal_2013,PI548801.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
NA,PI548801.2.RY,1496980,1505790,0.994149250559507,NA,NA,Romay_etal_2013,PI548801.2,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
NA,PI548802.1.RY,1498512,1505790,0.995166656705118,NA,NA,Romay_etal_2013,PI548802.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
NA,PI548804.1.RY,1496153,1505790,0.993600037189781,NA,NA,Romay_etal_2013,PI548804.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
NA,PI548805.1.RY,1496524,1505790,0.993846419487445,NA,NA,Romay_etal_2013,PI548805.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
NA,PI548805.2.RY,1498083,1505790,0.994881756420218,NA,NA,Romay_etal_2013,PI548805.2,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
NA,PI548808.1.RY,1492664,1505790,0.991282981026571,NA,NA,Romay_etal_2013,PI548808.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
NA,PI548830.1.RY,1495471,1505790,0.993147118788144,NA,NA,Romay_etal_2013,PI548830.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
NA,PI548839.1.RY,1496079,1505790,0.993550893550894,NA,NA,Romay_etal_2013,PI548839.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
NA,PI550440.1.RY,1453737,1505790,0.965431434662204,NA,NA,Romay_etal_2013,PI550440.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
NA,PI550441.1.RY,1456314,1505790,0.96714282868129,NA,NA,Romay_etal_2013,PI550441.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
NA,PI550441.2.RY,1457406,1505790,0.967868029406491,NA,NA,Romay_etal_2013,PI550441.2,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
NA,PI550442.1.RY,1433013,1505790,0.951668559360867,NA,NA,Romay_etal_2013,PI550442.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
NA,PI550443.1.RY,1460374,1505790,0.969839087787806,NA,NA,Romay_etal_2013,PI550443.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
NA,PI550454.1.RY,1460463,1505790,0.969898192975116,NA,NA,Romay_etal_2013,PI550454.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
NA,PI550455.1.RY,1448292,1505790,0.961815392584623,NA,NA,Romay_etal_2013,PI550455.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
NA,PI550456.1.RY,1495358,1505790,0.993072075123357,NA,NA,Romay_etal_2013,PI550456.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
NA,PI550461.1.RY,1398357,1505790,0.928653397884167,NA,NA,Romay_etal_2013,PI550461.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
NA,PI550461.2.RY,1498126,1505790,0.994910312859031,NA,NA,Romay_etal_2013,PI550461.2,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
NA,PI550462.1.RY,1435947,1505790,0.953617038232423,NA,NA,Romay_etal_2013,PI550462.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
NA,PI550462.2.RY,1492758,1505790,0.991345406730022,NA,NA,Romay_etal_2013,PI550462.2,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
NA,PI550463.1.RY,1471956,1505790,0.977530731376885,NA,NA,Romay_etal_2013,PI550463.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
NA,PI550464.1.RY,1465214,1505790,0.973053347412322,NA,NA,Romay_etal_2013,PI550464.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
NA,PI550464.2.RY,1493553,1505790,0.991873368796446,NA,NA,Romay_etal_2013,PI550464.2,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
NA,PI550465.1.RY,1430433,1505790,0.949955173032096,NA,NA,Romay_etal_2013,PI550465.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
NA,PI550466.1.RY,1438464,1505790,0.955288586057817,NA,NA,Romay_etal_2013,PI550466.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
NA,PI550467.1.RY,1461345,1505790,0.970483932022394,NA,NA,Romay_etal_2013,PI550467.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
NA,PI550468.1.RY,1445146,1505790,0.959726123828688,NA,NA,Romay_etal_2013,PI550468.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
NA,PI550469.1.RY,1473129,1505790,0.978309724463571,NA,NA,Romay_etal_2013,PI550469.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
NA,PI550469.2.RY,1445694,1505790,0.960090052397745,NA,NA,Romay_etal_2013,PI550469.2,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
NA,PI550470.1.RY,1458339,1505790,0.968487637718407,NA,NA,Romay_etal_2013,PI550470.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
NA,PI550470.2.RY,1497428,1505790,0.994446768805743,NA,NA,Romay_etal_2013,PI550470.2,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
NA,PI550471.1.RY,1436297,1505790,0.953849474362295,NA,NA,Romay_etal_2013,PI550471.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
NA,PI550472.1.RY,1456814,1505790,0.967474880295393,NA,NA,Romay_etal_2013,PI550472.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
NA,PI550472.2.RY,1455343,1505790,0.966497984446702,NA,NA,Romay_etal_2013,PI550472.2,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
NA,PI550473.1.RY,1431529,1505790,0.95068303017021,NA,NA,Romay_etal_2013,PI550473.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
NA,PI550473.2.RY,1457575,1505790,0.967980262852058,NA,NA,Romay_etal_2013,PI550473.2,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
NA,PI550473.3.RY,1496930,1505790,0.994116045398097,NA,NA,Romay_etal_2013,PI550473.3,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
NA,PI550483.1.RY,1464045,1505790,0.972277010738549,NA,NA,Romay_etal_2013,PI550483.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
NA,PI550489.1.RY,1467656,1505790,0.9746750874956,NA,NA,Romay_etal_2013,PI550489.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
NA,PI550490.1.RY,1447120,1505790,0.961037063601166,NA,NA,Romay_etal_2013,PI550490.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
NA,PI550491.1.RY,1462793,1505790,0.971445553496836,NA,NA,Romay_etal_2013,PI550491.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
NA,PI550492.1.RY,1449685,1505790,0.962740488381514,NA,NA,Romay_etal_2013,PI550492.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
NA,PI550496.1.RY,1453679,1505790,0.965392916674968,NA,NA,Romay_etal_2013,PI550496.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
NA,PI550497.1.RY,1447246,1505790,0.96112074060792,NA,NA,Romay_etal_2013,PI550497.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
NA,PI550503.1.RY,1442096,1505790,0.95770060898266,NA,NA,Romay_etal_2013,PI550503.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
NA,PI550504.1.RY,1459907,1505790,0.969528951580234,NA,NA,Romay_etal_2013,PI550504.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
NA,PI550514.1.RY,1482705,1505790,0.984669176976869,NA,NA,Romay_etal_2013,PI550514.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
NA,PI550515.1.RY,1494021,1505790,0.992184169107246,NA,NA,Romay_etal_2013,PI550515.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
NA,PI550516.1.RY,1445774,1505790,0.960143180656001,NA,NA,Romay_etal_2013,PI550516.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
NA,PI550517.1.RY,1476028,1505790,0.980234959722139,NA,NA,Romay_etal_2013,PI550517.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
NA,PI550518.1.RY,1445721,1505790,0.960107983184906,NA,NA,Romay_etal_2013,PI550518.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
NA,PI550518.2.RY,1442984,1505790,0.958290332649307,NA,NA,Romay_etal_2013,PI550518.2,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
NA,PI550519.1.RY,1469346,1505790,0.975797421951268,NA,NA,Romay_etal_2013,PI550519.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
NA,PI550519.2.RY,1492096,1505790,0.99090577039295,NA,NA,Romay_etal_2013,PI550519.2,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
NA,PI550520.1.RY,1458025,1505790,0.96827910930475,NA,NA,Romay_etal_2013,PI550520.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
NA,PI550521.1.RY,1444465,1505790,0.95927386953028,NA,NA,Romay_etal_2013,PI550521.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
NA,PI550522.1.RY,1438686,1505790,0.955436016974479,NA,NA,Romay_etal_2013,PI550522.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
NA,PI550522.2.RY,1434611,1505790,0.95272979631954,NA,NA,Romay_etal_2013,PI550522.2,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
NA,PI550522.3.RY,1460542,1505790,0.969950657130144,NA,NA,Romay_etal_2013,PI550522.3,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
NA,PI550526.1.RY,1448039,1505790,0.961647374467887,NA,NA,Romay_etal_2013,PI550526.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
NA,PI550527.1.RY,1440352,1505790,0.956542412952669,NA,NA,Romay_etal_2013,PI550527.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
NA,PI550530.1.RY,1473669,1505790,0.978668340206802,NA,NA,Romay_etal_2013,PI550530.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
NA,PI550531.1.RY,1444801,1505790,0.959497008214957,NA,NA,Romay_etal_2013,PI550531.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
NA,PI550532.1.RY,1443010,1505790,0.95830759933324,NA,NA,Romay_etal_2013,PI550532.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
NA,PI550534.1.RY,1460489,1505790,0.969915459659049,NA,NA,Romay_etal_2013,PI550534.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
NA,PI550540.1.RY,1443628,1505790,0.958718015128271,NA,NA,Romay_etal_2013,PI550540.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
NA,PI550541.1.RY,1453832,1505790,0.965494524468883,NA,NA,Romay_etal_2013,PI550541.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
NA,PI550542.1.RY,1441210,1505790,0.95711221352247,NA,NA,Romay_etal_2013,PI550542.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
NA,PI550546.1.RY,1469007,1505790,0.975572290956906,NA,NA,Romay_etal_2013,PI550546.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
NA,PI550547.1.RY,1436314,1505790,0.953860764117174,NA,NA,Romay_etal_2013,PI550547.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
NA,PI550548.1.RY,1440553,1505790,0.956675897701539,NA,NA,Romay_etal_2013,PI550548.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
NA,PI550552.1.RY,1446478,1505790,0.960610709328658,NA,NA,Romay_etal_2013,PI550552.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
NA,PI550553.1.RY,1452957,1505790,0.964913434144203,NA,NA,Romay_etal_2013,PI550553.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
NA,PI550554.1.RY,1461762,1505790,0.970760863068555,NA,NA,Romay_etal_2013,PI550554.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
NA,PI550555.1.RY,1462980,1505790,0.97156974080051,NA,NA,Romay_etal_2013,PI550555.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
NA,PI550555.2.RY,1449738,1505790,0.962775685852609,NA,NA,Romay_etal_2013,PI550555.2,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
NA,PI550556.1.RY,1451220,1505790,0.96375988683681,NA,NA,Romay_etal_2013,PI550556.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
NA,PI550558.1.RY,1434222,1505790,0.952471460163768,NA,NA,Romay_etal_2013,PI550558.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
NA,PI550558.2.RY,1453358,1505790,0.965179739538714,NA,NA,Romay_etal_2013,PI550558.2,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
NA,PI550559.1.RY,1466719,1505790,0.974052822770772,NA,NA,Romay_etal_2013,PI550559.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
NA,PI550561.1.RY,1435588,1505790,0.953378625173497,NA,NA,Romay_etal_2013,PI550561.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
NA,PI550565.1.RY,1432496,1505790,0.951325217991885,NA,NA,Romay_etal_2013,PI550565.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
NA,PI550566.1.RY,1441438,1505790,0.957263629058501,NA,NA,Romay_etal_2013,PI550566.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
NA,PI550566.2.RY,1460734,1505790,0.97007816494996,NA,NA,Romay_etal_2013,PI550566.2,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
NA,PI550567.1.RY,1425557,1505790,0.946717005691365,NA,NA,Romay_etal_2013,PI550567.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
NA,PI550568.1.RY,1467098,1505790,0.974304517894262,NA,NA,Romay_etal_2013,PI550568.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
NA,PI550568.2.RY,1494113,1505790,0.992245266604241,NA,NA,Romay_etal_2013,PI550568.2,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
NA,PI550571.1.RY,1450512,1505790,0.96328970175124,NA,NA,Romay_etal_2013,PI550571.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
NA,PI550573.1.RY,1438948,1505790,0.955610012020268,NA,NA,Romay_etal_2013,PI550573.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
NA,PI550574.1.RY,1454523,1505790,0.965953419799574,NA,NA,Romay_etal_2013,PI550574.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
NA,PI550695.1.RY,1493451,1505790,0.991805630267169,NA,NA,Romay_etal_2013,PI550695.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
NA,PI550900.1.RY,1439954,1505790,0.956278099867844,NA,NA,Romay_etal_2013,PI550900.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
NA,PI550901.1.RY,1435426,1505790,0.953271040450528,NA,NA,Romay_etal_2013,PI550901.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
NA,PI550902.1.RY,1475674,1505790,0.979999867179354,NA,NA,Romay_etal_2013,PI550902.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
NA,PI550903.1.RY,1450932,1505790,0.963568625107087,NA,NA,Romay_etal_2013,PI550903.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
NA,PI550904.1.RY,1433393,1505790,0.951920918587585,NA,NA,Romay_etal_2013,PI550904.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
NA,PI550905.1.RY,1470277,1505790,0.976415702056728,NA,NA,Romay_etal_2013,PI550905.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
NA,PI550906.1.RY,1429857,1505790,0.94957264957265,NA,NA,Romay_etal_2013,PI550906.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
NA,PI550907.1.RY,1462441,1505790,0.971211789160507,NA,NA,Romay_etal_2013,PI550907.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
NA,PI550908.1.RY,1442896,1505790,0.958231891565225,NA,NA,Romay_etal_2013,PI550908.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
NA,PI550909.1.RY,1472042,1505790,0.977587844254511,NA,NA,Romay_etal_2013,PI550909.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
NA,PI550911.1.RY,1447248,1505790,0.961122068814376,NA,NA,Romay_etal_2013,PI550911.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
NA,PI550913.1.RY,1479700,1505790,0.982673546776111,NA,NA,Romay_etal_2013,PI550913.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
NA,PI550916.1.RY,1457618,1505790,0.968008819290871,NA,NA,Romay_etal_2013,PI550916.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
