Name,Data_Source,Accession,Group,Maize_Type,Ab10_Status,B_Chrom_Status,Latitude,Longitude,Altitude,DTA_BLUP,DTS_BLUP,PH_BLUP,PresTiller_BLUP,KMeans_Ab10,RF_Ab10Type,KMeans_K10L2,KMeans_BChrom,Model,Mean,Ab10_Pseudo_Copy_Number,K10L2_Pseudo_Copy_Number,BChrom_Pseudo_Copy_Number
12S031501.SW,Swarts_etal_2017,PI_218181:Papago,US - Desert SW,Landrace,Unknown,Unknown,32.2217,-110.9264,701,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.011889451,NA,NA,NA
12S032001.SW,Swarts_etal_2017,PI_218181:Papago,US - Desert SW,Landrace,Unknown,Unknown,32.2217,-110.9264,701,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.013861138,NA,NA,NA
12S032101.SW,Swarts_etal_2017,PI_218187:Mojave,US - Lower CO River,Landrace,Unknown,Unknown,NA,NA,945,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.013519546,NA,NA,NA
12S032201.SW,Swarts_etal_2017,PI_218187:Mojave,US - Lower CO River,Landrace,Unknown,Unknown,NA,NA,945,NA,NA,NA,NA,N10,NA,N10,Yes,High,0.069374413,NA,NA,0.069374413
12S033301.SW,Swarts_etal_2017,PI_218187:Mojave,US - Lower CO River,Landrace,Unknown,Unknown,NA,NA,945,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.014882323,NA,NA,NA
12S033401.SW,Swarts_etal_2017,PI_218187:Mojave,US - Lower CO River,Landrace,Unknown,Unknown,NA,NA,945,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.013299654,NA,NA,NA
12S033501.SW,Swarts_etal_2017,PI_218187:Mojave,US - Lower CO River,Landrace,Unknown,Unknown,NA,NA,945,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.011122487,NA,NA,NA
12S033601.SW,Swarts_etal_2017,PI_317678:Havasupai,US - Puebloan (West),Landrace,Unknown,Unknown,36.1324,-112.4138,963,NA,NA,NA,NA,Ab10,Ambiguous,NA,No,Neither,0.013731877,0.039672365,NA,NA
12S034301.SW,Swarts_etal_2017,PI_317678:Havasupai,US - Puebloan (West),Landrace,Unknown,Unknown,36.1324,-112.4138,963,NA,NA,NA,NA,Ab10,Ambiguous,NA,No,Neither,0.014538567,0.021499845,NA,NA
12S034401.SW,Swarts_etal_2017,PI_317678:Havasupai,US - Puebloan (West),Landrace,Unknown,Unknown,36.1324,-112.4138,963,NA,NA,NA,NA,Ab10,Ambiguous,NA,No,Neither,0.012432044,0.038856976,NA,NA
12S034601.SW,Swarts_etal_2017,PI_317678:Havasupai,US - Puebloan (West),Landrace,Unknown,Unknown,36.1324,-112.4138,963,NA,NA,NA,NA,Ab10,Ambiguous,NA,No,Neither,0.015930893,0.019870226,NA,NA
12S035001.SW,Swarts_etal_2017,PI_317678:Havasupai,US - Puebloan (West),Landrace,Unknown,Unknown,36.1324,-112.4138,963,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.012563222,NA,NA,NA
12S035601.SW,Swarts_etal_2017,PI_420245:Sinaloa,N.Mexico Unknown,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.011500194,NA,NA,NA
12S035701.SW,Swarts_etal_2017,PI_420245:Sinaloa,N.Mexico Unknown,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.013355342,NA,NA,NA
12S035801.SW,Swarts_etal_2017,PI_420245:Sinaloa,N.Mexico Unknown,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.014441811,NA,NA,NA
12S035901.SW,Swarts_etal_2017,PI_420245:Sinaloa,N.Mexico Unknown,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.014040882,NA,NA,NA
12S036201.SW,Swarts_etal_2017,PI_420245:Sinaloa,N.Mexico Unknown,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.012745313,NA,NA,NA
12S037001.SW,Swarts_etal_2017,PI_420248:Hopi,US - Puebloan (West),Landrace,Unknown,Unknown,35.7833,-110.5035,1727,NA,NA,NA,NA,Ab10,Ambiguous,NA,No,Neither,0.013519664,0.02125396,NA,NA
12S037201.SW,Swarts_etal_2017,PI_420248:Hopi,US - Puebloan (West),Landrace,Unknown,Unknown,35.7833,-110.5035,1727,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.012202303,NA,NA,NA
12S037301.SW,Swarts_etal_2017,PI_420248:Hopi,US - Puebloan (West),Landrace,Unknown,Unknown,35.7833,-110.5035,1727,NA,NA,NA,NA,Ab10,Ambiguous,NA,No,Neither,0.014526863,0.021665114,NA,NA
12S037401.SW,Swarts_etal_2017,PI_420248:Hopi,US - Puebloan (West),Landrace,Unknown,Unknown,35.7833,-110.5035,1727,NA,NA,NA,NA,Ab10,Ambiguous,NA,No,Neither,0.01355135,0.021821106,NA,NA
12S037501.SW,Swarts_etal_2017,PI_420248:Hopi,US - Puebloan (West),Landrace,Unknown,Unknown,35.7833,-110.5035,1727,NA,NA,NA,NA,Ab10,Ambiguous,NA,No,Neither,0.012722618,0.036943167,NA,NA
12S037601.SW,Swarts_etal_2017,PI_420250:Hopi,US - Puebloan (West),Landrace,Unknown,Unknown,35.7833,-110.5035,1727,NA,NA,NA,NA,N10,NA,N10,Yes,High,0.067261162,NA,NA,0.067261162
12S038201.SW,Swarts_etal_2017,PI_420250:Hopi,US - Puebloan (West),Landrace,Unknown,Unknown,35.7833,-110.5035,1727,NA,NA,NA,NA,N10,NA,N10,Yes,High,0.057295376,NA,NA,0.057295376
12S038301.SW,Swarts_etal_2017,PI_420250:Hopi,US - Puebloan (West),Landrace,Unknown,Unknown,35.7833,-110.5035,1727,NA,NA,NA,NA,N10,NA,N10,Yes,High,0.079969081,NA,NA,0.079969081
12S038401.SW,Swarts_etal_2017,PI_420250:Hopi,US - Puebloan (West),Landrace,Unknown,Unknown,35.7833,-110.5035,1727,NA,NA,NA,NA,N10,NA,N10,Yes,High,0.080879286,NA,NA,0.080879286
12S038701.SW,Swarts_etal_2017,PI_420250:Hopi,US - Puebloan (West),Landrace,Unknown,Unknown,35.7833,-110.5035,1727,NA,NA,NA,NA,N10,NA,N10,Yes,Low,0.037833561,NA,NA,0.037833561
12S039101.SW,Swarts_etal_2017,PI_420251:Pima-Papago,US - Desert SW,Landrace,Unknown,Unknown,32.2217,-110.9264,701,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.012182024,NA,NA,NA
12S039301.SW,Swarts_etal_2017,PI_420251:Pima-Papago,US - Desert SW,Landrace,Unknown,Unknown,32.2217,-110.9264,701,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.010089397,NA,NA,NA
12S039901.SW,Swarts_etal_2017,PI_420251:Pima-Papago,US - Desert SW,Landrace,Unknown,Unknown,32.2217,-110.9264,701,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.01126075,NA,NA,NA
12S040001.SW,Swarts_etal_2017,PI_420251:Pima-Papago,US - Desert SW,Landrace,Unknown,Unknown,32.2217,-110.9264,701,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.011217972,NA,NA,NA
12S040301.SW,Swarts_etal_2017,PI_420251:Pima-Papago,US - Desert SW,Landrace,Unknown,Unknown,32.2217,-110.9264,701,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.011972656,NA,NA,NA
12S040701.SW,Swarts_etal_2017,PI_420252:Pima-Papago,US - Desert SW,Landrace,Unknown,Unknown,32.2217,-110.9264,701,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.011589657,NA,NA,NA
12S041401.SW,Swarts_etal_2017,PI_420252:Pima-Papago,US - Desert SW,Landrace,Unknown,Unknown,32.2217,-110.9264,701,NA,NA,NA,NA,N10,NA,N10,Yes,Low,0.036958127,NA,NA,0.036958127
12S041501.SW,Swarts_etal_2017,PI_420252:Pima-Papago,US - Desert SW,Landrace,Unknown,Unknown,32.2217,-110.9264,701,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.008288764,NA,NA,NA
12S041901.SW,Swarts_etal_2017,PI_420252:Pima-Papago,US - Desert SW,Landrace,Unknown,Unknown,32.2217,-110.9264,701,NA,NA,NA,NA,N10,NA,N10,Yes,High,0.090080895,NA,NA,0.090080895
12S042001.SW,Swarts_etal_2017,PI_420252:Pima-Papago,US - Desert SW,Landrace,Unknown,Unknown,32.2217,-110.9264,701,NA,NA,NA,NA,N10,NA,N10,Yes,High,0.066639249,NA,NA,0.066639249
12S042301.SW,Swarts_etal_2017,PI_474206:Sonora,N.Mexico Unknown,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.009138312,NA,NA,NA
12S042401.SW,Swarts_etal_2017,PI_474206:Sonora,N.Mexico Unknown,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,K10L2,No,Neither,0.010651438,NA,0.039822305,NA
12S042701.SW,Swarts_etal_2017,PI_474206:Sonora,N.Mexico Unknown,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.010105994,NA,NA,NA
12S042901.SW,Swarts_etal_2017,PI_474206:Sonora,N.Mexico Unknown,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.010067637,NA,NA,NA
12S043401.SW,Swarts_etal_2017,PI_474206:Sonora,N.Mexico Unknown,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.012191355,NA,NA,NA
12S043901.SW,Swarts_etal_2017,PI_474209:Sonora_WarihioMayo,N.Mexico Unknown,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.011770826,NA,NA,NA
12S044001.SW,Swarts_etal_2017,PI_474209:Sonora_WarihioMayo,N.Mexico Unknown,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.01053568,NA,NA,NA
12S044201.SW,Swarts_etal_2017,PI_474209:Sonora_WarihioMayo,N.Mexico Unknown,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.011008106,NA,NA,NA
12S044301.SW,Swarts_etal_2017,PI_474209:Sonora_WarihioMayo,N.Mexico Unknown,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,Yes,High,0.063954101,NA,NA,0.063954101
12S044701.SW,Swarts_etal_2017,PI_474209:Sonora_WarihioMayo,N.Mexico Unknown,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,Yes,Low,0.035824501,NA,NA,0.035824501
12S045201.SW,Swarts_etal_2017,PI_484413:Chihuahua,N.Mexico Unknown,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,Yes,High,0.102049541,NA,NA,0.102049541
12S045601.SW,Swarts_etal_2017,PI_484413:Chihuahua,N.Mexico Unknown,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,Yes,High,0.075802768,NA,NA,0.075802768
12S045801.SW,Swarts_etal_2017,PI_484413:Chihuahua,N.Mexico Unknown,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,Yes,High,0.143838601,NA,NA,0.143838601
12S046101.SW,Swarts_etal_2017,PI_484413:Chihuahua,N.Mexico Unknown,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,Yes,High,0.101758059,NA,NA,0.101758059
12S046201.SW,Swarts_etal_2017,PI_484413:Chihuahua,N.Mexico Unknown,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,Yes,High,0.164092795,NA,NA,0.164092795
12S047001.SW,Swarts_etal_2017,PI_484482:Chihuahua,N.Mexico Unknown,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,Yes,High,0.083144438,NA,NA,0.083144438
12S047601.SW,Swarts_etal_2017,PI_484482:Chihuahua,N.Mexico Unknown,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,Yes,High,0.179981633,NA,NA,0.179981633
12S047701.SW,Swarts_etal_2017,PI_484482:Chihuahua,N.Mexico Unknown,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,Yes,High,0.07192964,NA,NA,0.07192964
12S047801.SW,Swarts_etal_2017,PI_484482:Chihuahua,N.Mexico Unknown,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,Yes,High,0.096911959,NA,NA,0.096911959
12S048001.SW,Swarts_etal_2017,PI_484482:Chihuahua,N.Mexico Unknown,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,Yes,Low,0.042712855,NA,NA,0.042712855
12S048201.SW,Swarts_etal_2017,PI_485116:Chihuahua,N.Mexico Unknown,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,Yes,High,0.114325077,NA,NA,0.114325077
12S048501.SW,Swarts_etal_2017,PI_485116:Chihuahua,N.Mexico Unknown,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,Yes,High,0.053800392,NA,NA,0.053800392
12S048901.SW,Swarts_etal_2017,PI_485116:Chihuahua,N.Mexico Unknown,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,Yes,High,0.132210315,NA,NA,0.132210315
12S049501.SW,Swarts_etal_2017,PI_485116:Chihuahua,N.Mexico Unknown,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,Yes,High,0.180151846,NA,NA,0.180151846
12S049601.SW,Swarts_etal_2017,PI_503566:Hopi_Hotevilla,US - Puebloan (West),Landrace,Unknown,Unknown,35.5523,-110.3956,1919,NA,NA,NA,NA,N10,NA,N10,Yes,Low,0.037035658,NA,NA,0.037035658
12S050101.SW,Swarts_etal_2017,PI_503566:Hopi_Hotevilla,US - Puebloan (West),Landrace,Unknown,Unknown,35.5523,-110.3956,1919,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.009806952,NA,NA,NA
12S050201.SW,Swarts_etal_2017,PI_503566:Hopi_Hotevilla,US - Puebloan (West),Landrace,Unknown,Unknown,35.5523,-110.3956,1919,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.010688584,NA,NA,NA
12S050801.SW,Swarts_etal_2017,PI_503566:Hopi_Hotevilla,US - Puebloan (West),Landrace,Unknown,Unknown,35.5523,-110.3956,1919,NA,NA,NA,NA,N10,NA,N10,Yes,Low,0.03367613,NA,NA,0.03367613
12S050901.SW,Swarts_etal_2017,PI_503566:Hopi_Hotevilla,US - Puebloan (West),Landrace,Unknown,Unknown,35.5523,-110.3956,1919,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.011017208,NA,NA,NA
12S051201.SW,Swarts_etal_2017,PI_503573:Pima-Papago,US - Desert SW,Landrace,Unknown,Unknown,32.2217,-110.9264,701,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.010923104,NA,NA,NA
12S051601.SW,Swarts_etal_2017,PI_503573:Pima-Papago,US - Desert SW,Landrace,Unknown,Unknown,32.2217,-110.9264,701,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.010057244,NA,NA,NA
12S051801.SW,Swarts_etal_2017,PI_503573:Pima-Papago,US - Desert SW,Landrace,Unknown,Unknown,32.2217,-110.9264,701,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.010970463,NA,NA,NA
12S051901.SW,Swarts_etal_2017,PI_503573:Pima-Papago,US - Desert SW,Landrace,Unknown,Unknown,32.2217,-110.9264,701,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.009688461,NA,NA,NA
12S052201.SW,Swarts_etal_2017,PI_503573:Pima-Papago,US - Desert SW,Landrace,Unknown,Unknown,32.2217,-110.9264,701,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.010219255,NA,NA,NA
12S052601.SW,Swarts_etal_2017,PI_629147:Coahuila,N. Mexico Mid,Landrace,Unknown,Unknown,25.45,-102.1833,1400,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.010579827,NA,NA,NA
12S053001.SW,Swarts_etal_2017,PI_629147:Coahuila,N. Mexico Mid,Landrace,Unknown,Unknown,25.45,-102.1833,1400,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.009475707,NA,NA,NA
12S053201.SW,Swarts_etal_2017,PI_629147:Coahuila,N. Mexico Mid,Landrace,Unknown,Unknown,25.45,-102.1833,1400,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.009718818,NA,NA,NA
12S053501.SW,Swarts_etal_2017,PI_629147:Coahuila,N. Mexico Mid,Landrace,Unknown,Unknown,25.45,-102.1833,1400,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.010453724,NA,NA,NA
12S053601.SW,Swarts_etal_2017,PI_629147:Coahuila,N. Mexico Mid,Landrace,Unknown,Unknown,25.45,-102.1833,1400,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.012152207,NA,NA,NA
13S000206.SW,Swarts_etal_2017,ZM04-026:Yoeme,US - Desert SW,Landrace,Unknown,Unknown,33.37,-111.96,375,64.25769,66.14559,226.8868,0.0763,N10,NA,N10,Yes,High,0.114711225,NA,NA,0.114711225
13S001004.SW,Swarts_etal_2017,ZM04-030:Yuman_Yellow,US - Lower CO River,Landrace,Unknown,Unknown,33.75,-114.5,91,63.25777,62.78312,219.1471,-0.0383,N10,NA,N10,No,Neither,0.00867342,NA,NA,NA
13S001403.SW,Swarts_etal_2017,ZM04-017:Gila_River,US - Lower CO River,Landrace,Unknown,Unknown,33.75,-114.5,91,NA,NA,NA,NA,N10,NA,N10,Yes,Low,0.033439508,NA,NA,0.033439508
13S001701.SW,Swarts_etal_2017,ZM04-021:Mohave,US - Lower CO River,Landrace,Unknown,Unknown,33.75,-114.5,91,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.010682358,NA,NA,NA
13S001806.SW,Swarts_etal_2017,ZM02-102:Hopi_Greasy_Head,US - Puebloan (West),Landrace,Unknown,Unknown,35.92,-110.58,1829,66.65825,68.76726,209.2486,0.2203636,N10,NA,N10,No,Neither,0.008542708,NA,NA,NA
13S001901.SW,Swarts_etal_2017,ZM04-013:Chemehuevi,US - Lower CO River,Landrace,Unknown,Unknown,33.75,-114.5,91,NA,NA,NA,NA,N10,NA,N10,Yes,Low,0.036900334,NA,NA,0.036900334
13S002301.SW,Swarts_etal_2017,ZM02-163:Nambe_White,US - Puebloan (East),Landrace,Unknown,Unknown,36,-106,1829,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.009492122,NA,NA,NA
13S002401.SW,Swarts_etal_2017,ZM02-178:Acomita_Blue,US - Puebloan (East),Landrace,Unknown,Unknown,35,-108,2012,NA,NA,NA,NA,Ab10,Ambiguous,NA,Yes,High,0.078049938,0.02277744,NA,0.078049938
13S002402.SW,Swarts_etal_2017,ZM02-178:Acomita_Blue,US - Puebloan (East),Landrace,Unknown,Unknown,35,-108,2012,NA,NA,NA,NA,Ab10,Ambiguous,NA,Yes,Low,0.034695418,0.024293333,NA,0.034695418
13S002406.SW,Swarts_etal_2017,ZM02-178:Acomita_Blue,US - Puebloan (East),Landrace,Unknown,Unknown,35,-108,2012,NA,NA,NA,NA,Ab10,Ambiguous,NA,Yes,Low,0.037589815,0.02461643,NA,0.037589815
13S002704.SW,Swarts_etal_2017,ZM02-130:Velarde_Azul_y_Blanco,US - Puebloan (East),Landrace,Unknown,Unknown,36,-106,1676,NA,NA,NA,NA,Ab10,Ambiguous,NA,No,Neither,0.009662833,0.02200248,NA,NA
13S002707.SW,Swarts_etal_2017,ZM02-130:Velarde_Azul_y_Blanco,US - Puebloan (East),Landrace,Unknown,Unknown,36,-106,1676,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.023900586,NA,NA,NA
13S002804.SW,Swarts_etal_2017,ZM02-109:Havasupai_White,US - Puebloan (West),Landrace,Unknown,Unknown,36.1324,-112.4138,963,67.95751,69.81681,223.5235,0.2042666,N10,NA,N10,Yes,Low,0.032865092,NA,NA,0.032865092
13S002806.SW,Swarts_etal_2017,ZM02-109:Havasupai_White,US - Puebloan (West),Landrace,Unknown,Unknown,36.1324,-112.4138,963,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.007912124,NA,NA,NA
13S002807.SW,Swarts_etal_2017,ZM02-109:Havasupai_White,US - Puebloan (West),Landrace,Unknown,Unknown,36.1324,-112.4138,963,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.006363087,NA,NA,NA
13S003101.SW,Swarts_etal_2017,ZM02-073:Jemez_White,US - Puebloan (East),Landrace,Unknown,Unknown,35.6361,-106.8006,2016,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.009746008,NA,NA,NA
13S003205.SW,Swarts_etal_2017,ZM02-177:Navajo_Red_Corn,US - Athabaskan,Landrace,Unknown,Unknown,36.4734,-108.4114,1491,68.13608,70.04321,252.2479,-0.0976,N10,NA,N10,Yes,Low,0.030033169,NA,NA,0.030033169
13S003507.SW,Swarts_etal_2017,ZM02-100:Taos_Blue,US - Puebloan (East),Landrace,Unknown,Unknown,36.4047,-105.5745,2286,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.007547956,NA,NA,NA
13S003601.SW,Swarts_etal_2017,ZM02-151:Navajo_White,US - Athabaskan,Landrace,Unknown,Unknown,36.08,-110.67,1850,65.38198,65.82782,189.3553,0.1354084,N10,NA,N10,No,Neither,0.008969026,NA,NA,NA
13S003604.SW,Swarts_etal_2017,ZM02-151:Navajo_White,US - Athabaskan,Landrace,Unknown,Unknown,36.08,-110.67,1850,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.009917454,NA,NA,NA
13S003901.SW,Swarts_etal_2017,ZM03-004:PresidioTX,US - Texas Low,Landrace,Unknown,Unknown,29.55521,-104.3683,787,NA,NA,NA,NA,Ab10,Ambiguous,NA,No,Neither,0.007269225,0.020767351,NA,NA
13S003904.SW,Swarts_etal_2017,ZM03-004:PresidioTX,US - Texas Low,Landrace,Unknown,Unknown,29.55521,-104.3683,787,NA,NA,NA,NA,Ab10,Ambiguous,NA,No,Neither,0.007960108,0.019925038,NA,NA
13S003905.SW,Swarts_etal_2017,ZM03-004:PresidioTX,US - Texas Low,Landrace,Unknown,Unknown,29.55521,-104.3683,787,NA,NA,NA,NA,Ab10,Ambiguous,NA,No,Neither,0.00819965,0.037788246,NA,NA
13S004005.SW,Swarts_etal_2017,ZM08-002:Tarahumara_Palomitas,N. Mexico High,Landrace,Unknown,Unknown,27.43,-107.22,2375,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.007499824,NA,NA,NA
13S004601.SW,Swarts_etal_2017,ZM03-002:Duncan_Dent,US - Puebloan (East),Landrace,Unknown,Unknown,35.09205,-106.5756,1510,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.010430851,NA,NA,NA
13S004902.SW,Swarts_etal_2017,ZM02-110:Apache_Red,US - Athabaskan,Landrace,Unknown,Unknown,NA,NA,NA,63.64802,65.67361,231.321,-0.119767,N10,NA,N10,No,Neither,0.008657489,NA,NA,NA
13S005002.SW,Swarts_etal_2017,ZM02-104:Hopi_Chinmark,US - Puebloan (West),Landrace,Unknown,Unknown,35.92,-110.58,1829,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.008227785,NA,NA,NA
13S005005.SW,Swarts_etal_2017,ZM02-104:Hopi_Chinmark,US - Puebloan (West),Landrace,Unknown,Unknown,35.92,-110.58,1829,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.008561406,NA,NA,NA
13S005304.SW,Swarts_etal_2017,ZM02-182:Santo_Domingo_Blue,US - Puebloan (East),Landrace,Unknown,Unknown,35.3052,-106.2148,1581,67.69198,68.8526,254.4124,0.00952,N10,NA,N10,No,Neither,0.006925213,NA,NA,NA
13S005306.SW,Swarts_etal_2017,ZM02-182:Santo_Domingo_Blue,US - Puebloan (East),Landrace,Unknown,Unknown,35.3052,-106.2148,1581,66.36204,68.66176,233.823,-0.1100195,N10,NA,N10,No,Neither,0.0079539,NA,NA,NA
13S005310.SW,Swarts_etal_2017,ZM02-182:Santo_Domingo_Blue,US - Puebloan (East),Landrace,Unknown,Unknown,35.3052,-106.2148,1581,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.008412926,NA,NA,NA
13S005401.SW,Swarts_etal_2017,ZM02-114:Santo_Domingo_Posole,US - Puebloan (East),Landrace,Unknown,Unknown,35.3052,-106.2148,1581,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.007791234,NA,NA,NA
13S005405.SW,Swarts_etal_2017,ZM02-114:Santo_Domingo_Posole,US - Puebloan (East),Landrace,Unknown,Unknown,35.3052,-106.2148,1581,67.46486,69.39098,256.3585,-0.0108,Ab10,Ab10-III,NA,No,Neither,0.009321267,0.021832379,NA,NA
13S005407.SW,Swarts_etal_2017,ZM02-114:Santo_Domingo_Posole,US - Puebloan (East),Landrace,Unknown,Unknown,35.3052,-106.2148,1581,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.00892441,NA,NA,NA
13S005703.SW,Swarts_etal_2017,ZM02-141:Flor_del_Rio,US - Puebloan (East),Landrace,Unknown,Unknown,36,-106,1676,66.04591,66.59204,240.2549,0.1574252,N10,NA,N10,No,Neither,0.010414927,NA,NA,NA
13S005704.SW,Swarts_etal_2017,ZM02-141:Flor_del_Rio,US - Puebloan (East),Landrace,Unknown,Unknown,36,-106,1676,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.008412052,NA,NA,NA
13S005705.SW,Swarts_etal_2017,ZM02-141:Flor_del_Rio,US - Puebloan (East),Landrace,Unknown,Unknown,36,-106,1676,NA,NA,NA,NA,N10,NA,N10,Yes,High,0.16865504,NA,NA,0.16865504
13S006102.SW,Swarts_etal_2017,ZM02-154:Navajo_Blue,US - Athabaskan,Landrace,Unknown,Unknown,36,-110.67,1850,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.007643897,NA,NA,NA
13S006103.SW,Swarts_etal_2017,ZM02-154:Navajo_Blue,US - Athabaskan,Landrace,Unknown,Unknown,36,-110.67,1850,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.008422181,NA,NA,NA
13S006202.SW,Swarts_etal_2017,ZM02-186:Hopi_Blue,US - Puebloan (West),Landrace,Unknown,Unknown,35.92,-110.58,1829,NA,NA,NA,NA,N10,NA,N10,Yes,High,0.055311914,NA,NA,0.055311914
13S006401.SW,Swarts_etal_2017,ZM02-146:Hopi_Kokoma,US - Puebloan (West),Landrace,Unknown,Unknown,36,-110,1737,NA,NA,NA,NA,Ab10,Ambiguous,NA,No,Neither,0.007891567,0.021725644,NA,NA
13S006403.SW,Swarts_etal_2017,ZM02-146:Hopi_Kokoma,US - Puebloan (West),Landrace,Unknown,Unknown,36,-110,1737,68.67737,67.29283,203.2673,0.0661,Ab10,Ambiguous,NA,No,Neither,0.009503655,0.022174108,NA,NA
13S006405.SW,Swarts_etal_2017,ZM02-146:Hopi_Kokoma,US - Puebloan (West),Landrace,Unknown,Unknown,36,-110,1737,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.007772685,NA,NA,NA
13S006701.SW,Swarts_etal_2017,ZM08-009:Palomero_de_Chihuahua,N.Mexico Unknown,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,Yes,High,0.113641216,NA,NA,0.113641216
