Name,Mean,Data_Source,Accession,Group,Maize_Type,Ab10_Status,B_Chrom_Status,Latitude,Longitude,Altitude,DTA_BLUP,DTS_BLUP,PH_BLUP,PresTiller_BLUP,KMeans_Ab10,RF_Ab10Type,KMeans_K10L2,KMeans_BChrom,Model,Copy,CDH
SEEDGWAS4783.RN,0.055754253,Romero-Navarro_etal_2017,CIMMYTMA-BANK-019593,NA,Landrace,Unknown,Unknown,19.75,-97.55,2380,NA,NA,NA,NA,N10,NA,N10,Yes,High,Experimental,BChr
SEEDGWAS4810.RN,0.043103309,Romero-Navarro_etal_2017,CIMMYTMA-BANK-021057,NA,Landrace,Unknown,Unknown,22.273004,-101.604121,2358,NA,NA,NA,NA,N10,NA,N10,Yes,Low,Experimental,BChr
SEEDGWAS4813.RN,0.063933529,Romero-Navarro_etal_2017,CIMMYTMA-BANK-021082,NA,Landrace,Unknown,Unknown,19.86666667,-97.58333333,1837,NA,NA,NA,NA,N10,NA,K10L2,Yes,High,Experimental,BChr
SEEDGWAS4818.RN,0.045774987,Romero-Navarro_etal_2017,CIMMYTMA-BANK-021129,NA,Landrace,Unknown,Unknown,19.86666667,-97.58333333,1837,NA,NA,NA,NA,N10,NA,N10,Yes,Low,Experimental,BChr
SEEDGWAS4821.RN,0.034841063,Romero-Navarro_etal_2017,CIMMYTMA-BANK-021171,NA,Landrace,Unknown,Unknown,19.535565,-97.431546,2449,NA,NA,NA,NA,Ab10,Ambiguous,NA,Yes,Low,Experimental,BChr
SEEDGWAS4831.RN,0.035509619,Romero-Navarro_etal_2017,CIMMYTMA-BANK-022172,NA,Landrace,Unknown,Unknown,29.35,-107.7,2180,NA,NA,NA,NA,N10,NA,N10,Yes,Low,Experimental,BChr
SEEDGWAS4832.RN,0.145257154,Romero-Navarro_etal_2017,CIMMYTMA-BANK-022173,NA,Landrace,Unknown,Unknown,29.35,-107.7,2180,NA,NA,NA,NA,N10,NA,N10,Yes,High,Experimental,BChr
SEEDGWAS4833.RN,0.063412279,Romero-Navarro_etal_2017,CIMMYTMA-BANK-022174,NA,Landrace,Unknown,Unknown,29.35,-107.7,2180,NA,NA,NA,NA,N10,NA,N10,Yes,High,Experimental,BChr
SEEDGWAS4834.RN,0.067905324,Romero-Navarro_etal_2017,CIMMYTMA-BANK-022176,NA,Landrace,Unknown,Unknown,29.35,-107.7,2180,NA,NA,NA,NA,N10,NA,N10,Yes,High,Experimental,BChr
SEEDGWAS4841.RN,0.054527565,Romero-Navarro_etal_2017,CIMMYTMA-BANK-023613,NA,Landrace,Unknown,Unknown,-31.45052,-66.382503,591,NA,NA,NA,NA,N10,NA,N10,Yes,High,Experimental,BChr
SEEDGWAS4843.RN,0.029261463,Romero-Navarro_etal_2017,CIMMYTMA-BANK-023628,NA,Landrace,Unknown,Unknown,-30.377406,-66.303177,477,NA,NA,NA,NA,N10,NA,N10,Yes,Low,Experimental,BChr
SEEDGWAS4844.RN,0.064030522,Romero-Navarro_etal_2017,CIMMYTMA-BANK-023687,NA,Landrace,Unknown,Unknown,-33.16666667,-66.61666667,541,NA,NA,NA,NA,N10,NA,N10,Yes,High,Experimental,BChr
SEEDGWAS4847.RN,0.045401722,Romero-Navarro_etal_2017,CIMMYTMA-BANK-022944,NA,Landrace,Unknown,Unknown,19.84452,-97.505022,1938,NA,NA,NA,NA,N10,NA,N10,Yes,High,Experimental,BChr
SEEDGWAS4850.RN,0.029002966,Romero-Navarro_etal_2017,CIMMYTMA-BANK-024504,NA,Landrace,Unknown,Unknown,-25.72,-65,895,NA,NA,NA,NA,N10,NA,N10,Yes,Low,Experimental,BChr
SEEDGWAS4851.RN,0.112416011,Romero-Navarro_etal_2017,CIMMYTMA-BANK-024011,NA,Landrace,Unknown,Unknown,29.375447,-107.74083,2162,NA,NA,NA,NA,N10,NA,N10,Yes,High,Experimental,BChr
SEEDGWAS4852.RN,0.112131322,Romero-Navarro_etal_2017,CIMMYTMA-BANK-024018,NA,Landrace,Unknown,Unknown,24.470342,-104.120767,2030,NA,NA,NA,NA,N10,NA,N10,Yes,High,Experimental,BChr
SEEDGWAS4853.RN,0.030917264,Romero-Navarro_etal_2017,CIMMYTMA-BANK-024116,NA,Landrace,Unknown,Unknown,19.93,-103.7,2228,NA,NA,NA,NA,N10,NA,N10,Yes,Low,Experimental,BChr
SEEDGWAS4869.RN,0.026672832,Romero-Navarro_etal_2017,CIMMYTMA-BANK-024628,NA,Landrace,Unknown,Unknown,20.130549,-101.031084,1950,NA,NA,NA,NA,N10,NA,N10,Yes,Low,Experimental,BChr
SEEDGWAS4884.RN,0.036461768,Romero-Navarro_etal_2017,CIMMYTMA-BANK-003269,NA,Landrace,Unknown,Unknown,21.35,-97.71666667,125,NA,NA,NA,NA,N10,NA,N10,Yes,Low,Experimental,BChr
SEEDGWAS4885.RN,0.027048485,Romero-Navarro_etal_2017,CIMMYTMA-BANK-007208,NA,Landrace,Unknown,Unknown,26.71666667,-108.3333333,254,NA,NA,NA,NA,N10,NA,K10L2,Yes,Low,Experimental,BChr
SEEDGWAS4889.RN,0.05568447,Romero-Navarro_etal_2017,CIMMYTMA-BANK-000589,NA,Landrace,Unknown,Unknown,22.431118,-105.460404,8,NA,NA,NA,NA,N10,NA,N10,Yes,High,Experimental,BChr
SEEDGWAS4894.RN,0.061172192,Romero-Navarro_etal_2017,CIMMYTMA-BANK-018803,NA,Landrace,Unknown,Unknown,19.83333333,-97.45,1992,NA,NA,NA,NA,N10,NA,N10,Yes,High,Experimental,BChr
SEEDGWAS4898.RN,0.045775125,Romero-Navarro_etal_2017,CIMMYTMA-BANK-000139,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,Yes,High,Experimental,BChr
SEEDGWAS4903.RN,0.057161947,Romero-Navarro_etal_2017,CIMMYTMA-BANK-000384,NA,Landrace,Unknown,Unknown,27.008378,-105.259161,1524,NA,NA,NA,NA,N10,NA,N10,Yes,High,Experimental,BChr
SEEDGWAS4906.RN,0.024696996,Romero-Navarro_etal_2017,CIMMYTMA-BANK-000596,NA,Landrace,Unknown,Unknown,20.509937,-103.567399,1508,NA,NA,NA,NA,N10,NA,N10,Yes,Low,Experimental,BChr
SEEDGWAS4920.RN,0.075776676,Romero-Navarro_etal_2017,CIMMYTMA-BANK-002225,NA,Landrace,Unknown,Unknown,20.734851,-103.427739,1620,NA,NA,NA,NA,N10,NA,N10,Yes,High,Experimental,BChr
SEEDGWAS4926.RN,0.03415392,Romero-Navarro_etal_2017,CIMMYTMA-BANK-006747,NA,Landrace,Unknown,Unknown,30.38333333,-107.9333333,1462,NA,NA,NA,NA,N10,NA,N10,Yes,Low,Experimental,BChr
SEEDGWAS4929.RN,0.051695414,Romero-Navarro_etal_2017,CIMMYTMA-BANK-006962,NA,Landrace,Unknown,Unknown,21.381182,-104.129825,1317,NA,NA,NA,NA,N10,NA,N10,Yes,High,Experimental,BChr
SEEDGWAS493.RN,0.048377889,Romero-Navarro_etal_2017,CIMMYTMA-BANK-021283,NA,Landrace,Unknown,Unknown,21.337298,-99.078377,1375,NA,NA,NA,NA,N10,NA,N10,Yes,Low,Experimental,BChr
SEEDGWAS4930.RN,0.025417939,Romero-Navarro_etal_2017,CIMMYTMA-BANK-007000,NA,Landrace,Unknown,Unknown,21.78333333,-102.9666667,1530,NA,NA,NA,NA,N10,NA,N10,Yes,Low,Experimental,BChr
SEEDGWAS4938.RN,0.049872852,Romero-Navarro_etal_2017,CIMMYTMA-BANK-014235,NA,Landrace,Unknown,Unknown,20.3,-102.6166667,1536,NA,NA,NA,NA,N10,NA,N10,Yes,High,Experimental,BChr
SEEDGWAS4942.RN,0.056312975,Romero-Navarro_etal_2017,CIMMYTMA-BANK-015738,NA,Landrace,Unknown,Unknown,20.686914,-102.471716,1984,NA,NA,NA,NA,Ab10,Ambiguous,NA,Yes,High,Experimental,BChr
SEEDGWAS4943.RN,0.027378187,Romero-Navarro_etal_2017,CIMMYTMA-BANK-015832,NA,Landrace,Unknown,Unknown,22.45,-100.6833333,1702,NA,NA,NA,NA,N10,NA,N10,Yes,Low,Experimental,BChr
SEEDGWAS4947.RN,0.082913114,Romero-Navarro_etal_2017,CIMMYTMA-BANK-017575,NA,Landrace,Unknown,Unknown,21.16666667,-102.45,1781,NA,NA,NA,NA,N10,NA,N10,Yes,High,Experimental,BChr
SEEDGWAS4957.RN,0.035155588,Romero-Navarro_etal_2017,CIMMYTMA-BANK-021279,NA,Landrace,Unknown,Unknown,22.269581,-102.243902,1924,NA,NA,NA,NA,N10,NA,N10,Yes,Low,Experimental,BChr
SEEDGWAS4958.RN,0.052422376,Romero-Navarro_etal_2017,CIMMYTMA-BANK-023632,NA,Landrace,Unknown,Unknown,-29.503681,-67.769458,1681,NA,NA,NA,NA,N10,NA,N10,Yes,High,Experimental,BChr
SEEDGWAS4967.RN,0.029387846,Romero-Navarro_etal_2017,CIMMYTMA-BANK-001432,NA,Landrace,Unknown,Unknown,19.16666667,-98.35,2229,NA,NA,NA,NA,Ab10,Ambiguous,NA,Yes,Low,Experimental,BChr
SEEDGWAS4969.RN,0.067914393,Romero-Navarro_etal_2017,CIMMYTMA-BANK-001636,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,K10L2,Yes,High,Experimental,BChr
SEEDGWAS4971.RN,0.034689633,Romero-Navarro_etal_2017,CIMMYTMA-BANK-001666,NA,Landrace,Unknown,Unknown,23.135074,-101.116546,2054,NA,NA,NA,NA,N10,NA,N10,Yes,Low,Experimental,BChr
SEEDGWAS4975.RN,0.034543926,Romero-Navarro_etal_2017,CIMMYTMA-BANK-005568,NA,Landrace,Unknown,Unknown,19.652464,-101.255262,1895,NA,NA,NA,NA,N10,NA,N10,Yes,Low,Experimental,BChr
SEEDGWAS4976.RN,0.073653712,Romero-Navarro_etal_2017,CIMMYTMA-BANK-005572,NA,Landrace,Unknown,Unknown,19.41666667,-101.5333333,2710,NA,NA,NA,NA,N10,NA,N10,Yes,High,Experimental,BChr
SEEDGWAS4977.RN,0.040028342,Romero-Navarro_etal_2017,CIMMYTMA-BANK-005586,NA,Landrace,Unknown,Unknown,19.82,-101.9,2329,NA,NA,NA,NA,N10,NA,N10,Yes,Low,Experimental,BChr
SEEDGWAS498.RN,0.073657866,Romero-Navarro_etal_2017,CIMMYTMA-BANK-020909,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,Yes,High,Experimental,BChr
SEEDGWAS4987.RN,0.0937204,Romero-Navarro_etal_2017,CIMMYTMA-BANK-006826,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,Yes,High,Experimental,BChr
SEEDGWAS4989.RN,0.185450176,Romero-Navarro_etal_2017,CIMMYTMA-BANK-006866,NA,Landrace,Unknown,Unknown,28.492774,-107.305103,2108,NA,NA,NA,NA,N10,NA,N10,Yes,High,Experimental,BChr
SEEDGWAS4991.RN,0.072628672,Romero-Navarro_etal_2017,CIMMYTMA-BANK-006975,NA,Landrace,Unknown,Unknown,22.790665,-103.566312,1939,NA,NA,NA,NA,N10,NA,N10,Yes,High,Experimental,BChr
SEEDGWAS4992.RN,0.048653311,Romero-Navarro_etal_2017,CIMMYTMA-BANK-006995,NA,Landrace,Unknown,Unknown,22.33333333,-102.8833333,1883,NA,NA,NA,NA,Ab10,Ambiguous,NA,Yes,High,Experimental,BChr
SEEDGWAS4994.RN,0.035936817,Romero-Navarro_etal_2017,CIMMYTMA-BANK-007568,NA,Landrace,Unknown,Unknown,18.98333333,-98.16666667,2122,NA,NA,NA,NA,N10,NA,N10,Yes,Low,Experimental,BChr
SEEDGWAS5004.RN,0.056688233,Romero-Navarro_etal_2017,CIMMYTMA-BANK-007722,NA,Landrace,Unknown,Unknown,19.15,-98.33333333,2207,NA,NA,NA,NA,N10,NA,K10L2,Yes,High,Experimental,BChr
SEEDGWAS5005.RN,0.027422354,Romero-Navarro_etal_2017,CIMMYTMA-BANK-007728,NA,Landrace,Unknown,Unknown,18.95,-98.01666667,2134,NA,NA,NA,NA,N10,NA,K10L2,Yes,Low,Experimental,BChr
SEEDGWAS5047.RN,0.023400082,Romero-Navarro_etal_2017,CIMMYTMA-BANK-014581,NA,Landrace,Unknown,Unknown,23.13333333,-101.1166667,2043,NA,NA,NA,NA,N10,NA,N10,Yes,Low,Experimental,BChr
SEEDGWAS5048.RN,0.048625852,Romero-Navarro_etal_2017,CIMMYTMA-BANK-015723,NA,Landrace,Unknown,Unknown,19.83333333,-98.98333333,2271,NA,NA,NA,NA,N10,NA,N10,Yes,High,Experimental,BChr
SEEDGWAS5052.RN,0.029765675,Romero-Navarro_etal_2017,CIMMYTMA-BANK-015828,NA,Landrace,Unknown,Unknown,20.474247,-99.927547,1894,NA,NA,NA,NA,Ab10,Ab10-I,NA,Yes,Low,Experimental,BChr
SEEDGWAS5056.RN,0.069662825,Romero-Navarro_etal_2017,CIMMYTMA-BANK-017298,NA,Landrace,Unknown,Unknown,17.45,-97.28333333,2079,NA,NA,NA,NA,Ab10,Ambiguous,NA,Yes,High,Experimental,BChr
SEEDGWAS5080.RN,0.028410878,Romero-Navarro_etal_2017,CIMMYTMA-BANK-019484,NA,Landrace,Unknown,Unknown,20.784944,-98.734909,1520,NA,NA,NA,NA,N10,NA,N10,Yes,Low,Experimental,BChr
SEEDGWAS5085.RN,0.023445921,Romero-Navarro_etal_2017,CIMMYTMA-BANK-019527,NA,Landrace,Unknown,Unknown,19.86666667,-97.46666667,1784,NA,NA,NA,NA,N10,NA,N10,Yes,Low,Experimental,BChr
SEEDGWAS5098.RN,0.033468666,Romero-Navarro_etal_2017,CIMMYTMA-BANK-021142,NA,Landrace,Unknown,Unknown,19.76666667,-97.25,1888,NA,NA,NA,NA,N10,NA,N10,Yes,Low,Experimental,BChr
SEEDGWAS5103.RN,0.041714866,Romero-Navarro_etal_2017,CIMMYTMA-BANK-022955,NA,Landrace,Unknown,Unknown,17.517894,-97.342947,2135,NA,NA,NA,NA,N10,NA,K10L2,Yes,Low,Experimental,BChr
SEEDGWAS5104.RN,0.026772992,Romero-Navarro_etal_2017,CIMMYTMA-BANK-024107,NA,Landrace,Unknown,Unknown,22.233853,-102.212362,1973,NA,NA,NA,NA,N10,NA,N10,Yes,Low,Experimental,BChr
SEEDGWAS5109.RN,0.033581335,Romero-Navarro_etal_2017,CIMMYTMA-BANK-024167,NA,Landrace,Unknown,Unknown,22.287284,-102.229694,1932,NA,NA,NA,NA,N10,NA,N10,Yes,Low,Experimental,BChr
SEEDGWAS5113.RN,0.03321975,Romero-Navarro_etal_2017,CIMMYTMA-BANK-024631,NA,Landrace,Unknown,Unknown,20.03,-103.6,1580,NA,NA,NA,NA,N10,NA,N10,Yes,Low,Experimental,BChr
SEEDGWAS5128.RN,0.045884749,Romero-Navarro_etal_2017,CIMMYTMA-BANK-015719,NA,Landrace,Unknown,Unknown,21.253292,-100.913794,2004,NA,NA,NA,NA,N10,NA,K10L2,Yes,High,Experimental,BChr
SEEDGWAS5130.RN,0.053747836,Romero-Navarro_etal_2017,CIMMYTMA-BANK-018746,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,Yes,High,Experimental,BChr
SEEDGWAS5131.RN,0.036296697,Romero-Navarro_etal_2017,CIMMYTMA-BANK-020618,NA,Landrace,Unknown,Unknown,24.50251,-104.760042,1946,NA,NA,NA,NA,N10,NA,K10L2,Yes,Low,Experimental,BChr
SEEDGWAS5137.RN,0.031302161,Romero-Navarro_etal_2017,CIMMYTMA-BANK-006852,NA,Landrace,Unknown,Unknown,26.03333333,-106.95,2586,NA,NA,NA,NA,N10,NA,N10,Yes,Low,Experimental,BChr
SEEDGWAS5138.RN,0.072611414,Romero-Navarro_etal_2017,CIMMYTMA-BANK-006856,NA,Landrace,Unknown,Unknown,26.03333333,-106.95,2586,NA,NA,NA,NA,N10,NA,N10,Yes,High,Experimental,BChr
SEEDGWAS5150.RN,0.06947135,Romero-Navarro_etal_2017,CIMMYTMA-BANK-017119,NA,Landrace,Unknown,Unknown,19.479844,-97.500186,2331,NA,NA,NA,NA,N10,NA,N10,Yes,High,Experimental,BChr
SEEDGWAS5156.RN,0.039314368,Romero-Navarro_etal_2017,CIMMYTMA-BANK-022867,NA,Landrace,Unknown,Unknown,24.516667,-104.716667,1936,NA,NA,NA,NA,N10,NA,N10,Yes,Low,Experimental,BChr
SEEDGWAS5160.RN,0.07300369,Romero-Navarro_etal_2017,CIMMYTMA-BANK-006746,NA,Landrace,Unknown,Unknown,30.38333333,-107.9333333,1462,NA,NA,NA,NA,N10,NA,N10,Yes,High,Experimental,BChr
SEEDGWAS5164.RN,0.030984267,Romero-Navarro_etal_2017,CIMMYTMA-BANK-021156,NA,Landrace,Unknown,Unknown,29.375447,-107.74083,2162,NA,NA,NA,NA,N10,NA,N10,Yes,Low,Experimental,BChr
SEEDGWAS5166.RN,0.143267698,Romero-Navarro_etal_2017,CIMMYTMA-BANK-018587,NA,Landrace,Unknown,Unknown,29.2,-108.1166667,2112,NA,NA,NA,NA,N10,NA,N10,Yes,High,Experimental,BChr
SEEDGWAS517.RN,0.093683908,Romero-Navarro_etal_2017,CIMMYTMA-BANK-023521,NA,Landrace,Unknown,Unknown,-31.485417,-59.227485,56,NA,NA,NA,NA,N10,NA,N10,Yes,High,Experimental,BChr
SEEDGWAS5188.RN,0.033550536,Romero-Navarro_etal_2017,CIMMYTMA-BANK-000172,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,Yes,Low,Experimental,BChr
SEEDGWAS5202.RN,0.057171698,Romero-Navarro_etal_2017,CIMMYTMA-BANK-002011,NA,Landrace,Unknown,Unknown,18.830753,-99.234331,1233,NA,NA,NA,NA,N10,NA,N10,Yes,High,Experimental,BChr
SEEDGWAS5206.RN,0.042293695,Romero-Navarro_etal_2017,CIMMYTMA-BANK-002070,NA,Landrace,Unknown,Unknown,19.73333333,-99.58333333,2776,NA,NA,NA,NA,N10,NA,N10,Yes,Low,Experimental,BChr
SEEDGWAS5211.RN,0.038263822,Romero-Navarro_etal_2017,CIMMYTMA-BANK-002667,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,Yes,Low,Experimental,BChr
SEEDGWAS5217.RN,0.03095799,Romero-Navarro_etal_2017,CIMMYTMA-BANK-005124,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,Yes,Low,Experimental,BChr
SEEDGWAS5228.RN,0.035142471,Romero-Navarro_etal_2017,CIMMYTMA-BANK-006432,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,Yes,Low,Experimental,BChr
SEEDGWAS5236.RN,0.056187218,Romero-Navarro_etal_2017,CIMMYTMA-BANK-006921,NA,Landrace,Unknown,Unknown,23.480832,-104.393881,1406,NA,NA,NA,NA,N10,NA,N10,Yes,High,Experimental,BChr
SEEDGWAS5238.RN,0.035511337,Romero-Navarro_etal_2017,CIMMYTMA-BANK-006952,NA,Landrace,Unknown,Unknown,22.11666667,-103.25,1701,NA,NA,NA,NA,N10,NA,N10,Yes,Low,Experimental,BChr
SEEDGWAS5239.RN,0.099483174,Romero-Navarro_etal_2017,CIMMYTMA-BANK-007001,NA,Landrace,Unknown,Unknown,21.639366,-102.968003,1370,NA,NA,NA,NA,N10,NA,N10,Yes,High,Experimental,BChr
SEEDGWAS5240.RN,0.027222639,Romero-Navarro_etal_2017,CIMMYTMA-BANK-007007,NA,Landrace,Unknown,Unknown,21.639366,-102.968003,1370,NA,NA,NA,NA,N10,NA,N10,Yes,Low,Experimental,BChr
SEEDGWAS5253.RN,0.032355951,Romero-Navarro_etal_2017,CIMMYTMA-BANK-009716,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,Yes,Low,Experimental,BChr
SEEDGWAS5261.RN,0.026641016,Romero-Navarro_etal_2017,CIMMYTMA-BANK-010184,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,Yes,Low,Experimental,BChr
SEEDGWAS5265.RN,0.041733967,Romero-Navarro_etal_2017,CIMMYTMA-BANK-011321,NA,Landrace,Unknown,Unknown,20.65,-100.9833333,1768,NA,NA,NA,NA,N10,NA,N10,Yes,Low,Experimental,BChr
SEEDGWAS528.RN,0.035030793,Romero-Navarro_etal_2017,CIMMYTMA-BANK-022977,NA,Landrace,Unknown,Unknown,19.62,-89,87,NA,NA,NA,NA,N10,NA,N10,Yes,Low,Experimental,BChr
SEEDGWAS5292.RN,0.064660965,Romero-Navarro_etal_2017,CIMMYTMA-BANK-014151,NA,Landrace,Unknown,Unknown,15.7,-92.1,726,NA,NA,NA,NA,N10,NA,N10,Yes,High,Experimental,BChr
SEEDGWAS5294.RN,0.035739816,Romero-Navarro_etal_2017,CIMMYTMA-BANK-014251,NA,Landrace,Unknown,Unknown,20.966316,-101.395424,1816,NA,NA,NA,NA,N10,NA,K10L2,Yes,Low,Experimental,BChr
SEEDGWAS5295.RN,0.040202035,Romero-Navarro_etal_2017,CIMMYTMA-BANK-014263,NA,Landrace,Unknown,Unknown,20.35,-102.75,1529,NA,NA,NA,NA,N10,NA,N10,Yes,Low,Experimental,BChr
SEEDGWAS5299.RN,0.047639121,Romero-Navarro_etal_2017,CIMMYTMA-BANK-014454,NA,Landrace,Unknown,Unknown,20.91666667,-100.7333333,1984,NA,NA,NA,NA,N10,NA,K10L2,Yes,High,Experimental,BChr
SEEDGWAS5304.RN,0.025554314,Romero-Navarro_etal_2017,CIMMYTMA-BANK-015643,NA,Landrace,Unknown,Unknown,22.031961,-100.21527,1057,NA,NA,NA,NA,N10,NA,N10,Yes,Low,Experimental,BChr
SEEDGWAS5306.RN,0.028993568,Romero-Navarro_etal_2017,CIMMYTMA-BANK-015720,NA,Landrace,Unknown,Unknown,21.253292,-100.913794,2004,NA,NA,NA,NA,N10,NA,N10,Yes,Low,Experimental,BChr
SEEDGWAS5309.RN,0.054504963,Romero-Navarro_etal_2017,CIMMYTMA-BANK-015745,NA,Landrace,Unknown,Unknown,20.53333333,-102.3333333,1602,NA,NA,NA,NA,N10,NA,N10,Yes,High,Experimental,BChr
SEEDGWAS5326.RN,0.028985073,Romero-Navarro_etal_2017,CIMMYTMA-BANK-017165,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,Yes,Low,Experimental,BChr
SEEDGWAS5358.RN,0.066516617,Romero-Navarro_etal_2017,CIMMYTMA-BANK-022326,NA,Landrace,Unknown,Unknown,21.320316,-104.575801,1172,NA,NA,NA,NA,N10,NA,N10,Yes,High,Experimental,BChr
SEEDGWAS5360.RN,0.034445597,Romero-Navarro_etal_2017,CIMMYTMA-BANK-022804,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,Yes,Low,Experimental,BChr
SEEDGWAS5367.RN,0.027843039,Romero-Navarro_etal_2017,CIMMYTMA-BANK-024599,NA,Landrace,Unknown,Unknown,18.78333333,-97.53333333,2254,NA,NA,NA,NA,Ab10,Ambiguous,NA,Yes,Low,Experimental,BChr
SEEDGWAS556.RN,0.060897473,Romero-Navarro_etal_2017,CIMMYTMA-BANK-025237,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,Yes,High,Experimental,BChr
SEEDGWAS609.RN,0.048851384,Romero-Navarro_etal_2017,CIMMYTMA-BANK-002289,NA,Landrace,Unknown,Unknown,21.69932,-99.481779,442,NA,NA,NA,NA,N10,NA,N10,Yes,Low,Experimental,BChr
SEEDGWAS639.RN,0.034196058,Romero-Navarro_etal_2017,CIMMYTMA-BANK-007059,NA,Landrace,Unknown,Unknown,21.03333333,-104.3333333,1137,NA,NA,NA,NA,N10,NA,N10,Yes,Low,Experimental,BChr
SEEDGWAS640.RN,0.053221259,Romero-Navarro_etal_2017,CIMMYTMA-BANK-007093,NA,Landrace,Unknown,Unknown,21.386317,-104.129818,1281,NA,NA,NA,NA,N10,NA,N10,Yes,High,Experimental,BChr
SEEDGWAS645.RN,0.055972213,Romero-Navarro_etal_2017,CIMMYTMA-BANK-011341,NA,Landrace,Unknown,Unknown,19.96666667,-102.45,1650,NA,NA,NA,NA,N10,NA,N10,Yes,High,Experimental,BChr
SEEDGWAS675.RN,0.050758572,Romero-Navarro_etal_2017,CIMMYTMA-BANK-022993,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,Yes,High,Experimental,BChr
SEEDGWAS693.RN,0.137720704,Romero-Navarro_etal_2017,CIMMYTMA-BANK-000725,NA,Landrace,Unknown,Unknown,19.744273,-89.82814,76,NA,NA,NA,NA,N10,NA,N10,Yes,High,Experimental,BChr
SEEDGWAS707.RN,0.035104891,Romero-Navarro_etal_2017,CIMMYTMA-BANK-001090,NA,Landrace,Unknown,Unknown,14.28333333,-90.76666667,284,NA,NA,NA,NA,N10,NA,N10,Yes,Low,Experimental,BChr
SEEDGWAS720.RN,0.028468122,Romero-Navarro_etal_2017,CIMMYTMA-BANK-001211,NA,Landrace,Unknown,Unknown,13.161853,-61.221184,89,NA,NA,NA,NA,N10,NA,N10,Yes,Low,Experimental,BChr
SEEDGWAS753.RN,0.041566392,Romero-Navarro_etal_2017,CIMMYTMA-BANK-002296,NA,Landrace,Unknown,Unknown,21.73333333,-98.56666667,40,NA,NA,NA,NA,N10,NA,N10,Yes,Low,Experimental,BChr
SEEDGWAS754.RN,0.065642702,Romero-Navarro_etal_2017,CIMMYTMA-BANK-002317,NA,Landrace,Unknown,Unknown,24.031255,-99.206515,220,NA,NA,NA,NA,N10,NA,N10,Yes,High,Experimental,BChr
SEEDGWAS761.RN,0.05993934,Romero-Navarro_etal_2017,CIMMYTMA-BANK-002399,NA,Landrace,Unknown,Unknown,22.61666667,-83.7,158,NA,NA,NA,NA,N10,NA,N10,Yes,High,Experimental,BChr
SEEDGWAS765.RN,0.028831651,Romero-Navarro_etal_2017,CIMMYTMA-BANK-002475,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,Yes,Low,Experimental,BChr
SEEDGWAS771.RN,0.030108784,Romero-Navarro_etal_2017,CIMMYTMA-BANK-002500,NA,Landrace,Unknown,Unknown,14.857059,-92.081027,233,NA,NA,NA,NA,N10,NA,N10,Yes,Low,Experimental,BChr
SEEDGWAS772.RN,0.033654034,Romero-Navarro_etal_2017,CIMMYTMA-BANK-002528,NA,Landrace,Unknown,Unknown,18.933399,-103.847703,42,NA,NA,NA,NA,N10,NA,N10,Yes,Low,Experimental,BChr
SEEDGWAS788.RN,0.036001085,Romero-Navarro_etal_2017,CIMMYTMA-BANK-003314,NA,Landrace,Unknown,Unknown,9.983333333,-83.03333333,2,NA,NA,NA,NA,N10,NA,N10,Yes,Low,Experimental,BChr
SEEDGWAS821.RN,0.051525354,Romero-Navarro_etal_2017,CIMMYTMA-BANK-003924,NA,Landrace,Unknown,Unknown,18.75,-69.08333333,78,NA,NA,NA,NA,N10,NA,N10,Yes,High,Experimental,BChr
SEEDGWAS822.RN,0.032410233,Romero-Navarro_etal_2017,CIMMYTMA-BANK-003929,NA,Landrace,Unknown,Unknown,18.861896,-69.111595,149,NA,NA,NA,NA,N10,NA,N10,Yes,Low,Experimental,BChr
SEEDGWAS877.RN,0.036362893,Romero-Navarro_etal_2017,CIMMYTMA-BANK-007102,NA,Landrace,Unknown,Unknown,22.513281,-104.499597,570,NA,NA,NA,NA,N10,NA,N10,Yes,Low,Experimental,BChr
