"","Name","Data_Source","Accession","Group","Maize_Type","Ab10_Status","B_Chrom_Status","Latitude","Longitude","Altitude","DTA_BLUP","DTS_BLUP","PH_BLUP","PresTiller_BLUP","KMeans_Chr10Class","RF_Ab10Class"
"143","12S038401.SW","Swarts_etal_2017","PI_420250:Hopi","US - Puebloan (West)","Landrace","Unknown","Unknown",35.7833,-110.5035,1727,NA,NA,NA,NA,"N10",NA
"144","12S038701.SW","Swarts_etal_2017","PI_420250:Hopi","US - Puebloan (West)","Landrace","Unknown","Unknown",35.7833,-110.5035,1727,NA,NA,NA,NA,"N10",NA
"145","12S039101.SW","Swarts_etal_2017","PI_420251:Pima-Papago","US - Desert SW","Landrace","Unknown","Unknown",32.2217,-110.9264,701,NA,NA,NA,NA,"N10",NA
"146","12S039301.SW","Swarts_etal_2017","PI_420251:Pima-Papago","US - Desert SW","Landrace","Unknown","Unknown",32.2217,-110.9264,701,NA,NA,NA,NA,"N10",NA
"147","12S039901.SW","Swarts_etal_2017","PI_420251:Pima-Papago","US - Desert SW","Landrace","Unknown","Unknown",32.2217,-110.9264,701,NA,NA,NA,NA,"N10",NA
"148","12S040001.SW","Swarts_etal_2017","PI_420251:Pima-Papago","US - Desert SW","Landrace","Unknown","Unknown",32.2217,-110.9264,701,NA,NA,NA,NA,"N10",NA
"149","12S040301.SW","Swarts_etal_2017","PI_420251:Pima-Papago","US - Desert SW","Landrace","Unknown","Unknown",32.2217,-110.9264,701,NA,NA,NA,NA,"N10",NA
"150","12S040701.SW","Swarts_etal_2017","PI_420252:Pima-Papago","US - Desert SW","Landrace","Unknown","Unknown",32.2217,-110.9264,701,NA,NA,NA,NA,"N10",NA
"151","12S041401.SW","Swarts_etal_2017","PI_420252:Pima-Papago","US - Desert SW","Landrace","Unknown","Unknown",32.2217,-110.9264,701,NA,NA,NA,NA,"N10",NA
"152","12S041501.SW","Swarts_etal_2017","PI_420252:Pima-Papago","US - Desert SW","Landrace","Unknown","Unknown",32.2217,-110.9264,701,NA,NA,NA,NA,"N10",NA
"153","12S041901.SW","Swarts_etal_2017","PI_420252:Pima-Papago","US - Desert SW","Landrace","Unknown","Unknown",32.2217,-110.9264,701,NA,NA,NA,NA,"N10",NA
"154","12S042001.SW","Swarts_etal_2017","PI_420252:Pima-Papago","US - Desert SW","Landrace","Unknown","Unknown",32.2217,-110.9264,701,NA,NA,NA,NA,"N10",NA
"155","12S042301.SW","Swarts_etal_2017","PI_474206:Sonora","N.Mexico Unknown","Landrace","Unknown","Unknown",NA,NA,NA,NA,NA,NA,NA,"N10",NA
"156","12S042401.SW","Swarts_etal_2017","PI_474206:Sonora","N.Mexico Unknown","Landrace","Unknown","Unknown",NA,NA,NA,NA,NA,NA,NA,"N10",NA
"157","12S042701.SW","Swarts_etal_2017","PI_474206:Sonora","N.Mexico Unknown","Landrace","Unknown","Unknown",NA,NA,NA,NA,NA,NA,NA,"N10",NA
"158","12S042901.SW","Swarts_etal_2017","PI_474206:Sonora","N.Mexico Unknown","Landrace","Unknown","Unknown",NA,NA,NA,NA,NA,NA,NA,"N10",NA
"159","12S043401.SW","Swarts_etal_2017","PI_474206:Sonora","N.Mexico Unknown","Landrace","Unknown","Unknown",NA,NA,NA,NA,NA,NA,NA,"N10",NA
"160","12S043901.SW","Swarts_etal_2017","PI_474209:Sonora_WarihioMayo","N.Mexico Unknown","Landrace","Unknown","Unknown",NA,NA,NA,NA,NA,NA,NA,"N10",NA
"161","12S044001.SW","Swarts_etal_2017","PI_474209:Sonora_WarihioMayo","N.Mexico Unknown","Landrace","Unknown","Unknown",NA,NA,NA,NA,NA,NA,NA,"N10",NA
"162","12S044201.SW","Swarts_etal_2017","PI_474209:Sonora_WarihioMayo","N.Mexico Unknown","Landrace","Unknown","Unknown",NA,NA,NA,NA,NA,NA,NA,"N10",NA
"163","12S044301.SW","Swarts_etal_2017","PI_474209:Sonora_WarihioMayo","N.Mexico Unknown","Landrace","Unknown","Unknown",NA,NA,NA,NA,NA,NA,NA,"N10",NA
"164","12S044701.SW","Swarts_etal_2017","PI_474209:Sonora_WarihioMayo","N.Mexico Unknown","Landrace","Unknown","Unknown",NA,NA,NA,NA,NA,NA,NA,"N10",NA
"165","12S045201.SW","Swarts_etal_2017","PI_484413:Chihuahua","N.Mexico Unknown","Landrace","Unknown","Unknown",NA,NA,NA,NA,NA,NA,NA,"N10",NA
"166","12S045601.SW","Swarts_etal_2017","PI_484413:Chihuahua","N.Mexico Unknown","Landrace","Unknown","Unknown",NA,NA,NA,NA,NA,NA,NA,"N10",NA
"167","12S045801.SW","Swarts_etal_2017","PI_484413:Chihuahua","N.Mexico Unknown","Landrace","Unknown","Unknown",NA,NA,NA,NA,NA,NA,NA,"N10",NA
"168","12S046101.SW","Swarts_etal_2017","PI_484413:Chihuahua","N.Mexico Unknown","Landrace","Unknown","Unknown",NA,NA,NA,NA,NA,NA,NA,"N10",NA
"169","12S046201.SW","Swarts_etal_2017","PI_484413:Chihuahua","N.Mexico Unknown","Landrace","Unknown","Unknown",NA,NA,NA,NA,NA,NA,NA,"N10",NA
"170","12S047001.SW","Swarts_etal_2017","PI_484482:Chihuahua","N.Mexico Unknown","Landrace","Unknown","Unknown",NA,NA,NA,NA,NA,NA,NA,"N10",NA
"171","12S047601.SW","Swarts_etal_2017","PI_484482:Chihuahua","N.Mexico Unknown","Landrace","Unknown","Unknown",NA,NA,NA,NA,NA,NA,NA,"N10",NA
"172","12S047701.SW","Swarts_etal_2017","PI_484482:Chihuahua","N.Mexico Unknown","Landrace","Unknown","Unknown",NA,NA,NA,NA,NA,NA,NA,"N10",NA
"173","12S047801.SW","Swarts_etal_2017","PI_484482:Chihuahua","N.Mexico Unknown","Landrace","Unknown","Unknown",NA,NA,NA,NA,NA,NA,NA,"N10",NA
"174","12S048001.SW","Swarts_etal_2017","PI_484482:Chihuahua","N.Mexico Unknown","Landrace","Unknown","Unknown",NA,NA,NA,NA,NA,NA,NA,"N10",NA
"175","12S048201.SW","Swarts_etal_2017","PI_485116:Chihuahua","N.Mexico Unknown","Landrace","Unknown","Unknown",NA,NA,NA,NA,NA,NA,NA,"N10",NA
"176","12S048501.SW","Swarts_etal_2017","PI_485116:Chihuahua","N.Mexico Unknown","Landrace","Unknown","Unknown",NA,NA,NA,NA,NA,NA,NA,"N10",NA
"177","12S048601.SW","Swarts_etal_2017","PI_485116:Chihuahua","N.Mexico Unknown","Landrace","Unknown","Unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA
"178","12S048901.SW","Swarts_etal_2017","PI_485116:Chihuahua","N.Mexico Unknown","Landrace","Unknown","Unknown",NA,NA,NA,NA,NA,NA,NA,"N10",NA
"179","12S049501.SW","Swarts_etal_2017","PI_485116:Chihuahua","N.Mexico Unknown","Landrace","Unknown","Unknown",NA,NA,NA,NA,NA,NA,NA,"N10",NA
"180","12S049601.SW","Swarts_etal_2017","PI_503566:Hopi_Hotevilla","US - Puebloan (West)","Landrace","Unknown","Unknown",35.5523,-110.3956,1919,NA,NA,NA,NA,"N10",NA
"181","12S050101.SW","Swarts_etal_2017","PI_503566:Hopi_Hotevilla","US - Puebloan (West)","Landrace","Unknown","Unknown",35.5523,-110.3956,1919,NA,NA,NA,NA,"N10",NA
"182","12S050201.SW","Swarts_etal_2017","PI_503566:Hopi_Hotevilla","US - Puebloan (West)","Landrace","Unknown","Unknown",35.5523,-110.3956,1919,NA,NA,NA,NA,"N10",NA
"183","12S050801.SW","Swarts_etal_2017","PI_503566:Hopi_Hotevilla","US - Puebloan (West)","Landrace","Unknown","Unknown",35.5523,-110.3956,1919,NA,NA,NA,NA,"N10",NA
"184","12S050901.SW","Swarts_etal_2017","PI_503566:Hopi_Hotevilla","US - Puebloan (West)","Landrace","Unknown","Unknown",35.5523,-110.3956,1919,NA,NA,NA,NA,"N10",NA
"185","12S051201.SW","Swarts_etal_2017","PI_503573:Pima-Papago","US - Desert SW","Landrace","Unknown","Unknown",32.2217,-110.9264,701,NA,NA,NA,NA,"N10",NA
"186","12S051601.SW","Swarts_etal_2017","PI_503573:Pima-Papago","US - Desert SW","Landrace","Unknown","Unknown",32.2217,-110.9264,701,NA,NA,NA,NA,"N10",NA
"187","12S051801.SW","Swarts_etal_2017","PI_503573:Pima-Papago","US - Desert SW","Landrace","Unknown","Unknown",32.2217,-110.9264,701,NA,NA,NA,NA,"N10",NA
"188","12S051901.SW","Swarts_etal_2017","PI_503573:Pima-Papago","US - Desert SW","Landrace","Unknown","Unknown",32.2217,-110.9264,701,NA,NA,NA,NA,"N10",NA
"189","12S052201.SW","Swarts_etal_2017","PI_503573:Pima-Papago","US - Desert SW","Landrace","Unknown","Unknown",32.2217,-110.9264,701,NA,NA,NA,NA,"N10",NA
"190","12S052601.SW","Swarts_etal_2017","PI_629147:Coahuila","N. Mexico Mid","Landrace","Unknown","Unknown",25.45,-102.1833333,1400,NA,NA,NA,NA,"N10",NA
"191","12S053001.SW","Swarts_etal_2017","PI_629147:Coahuila","N. Mexico Mid","Landrace","Unknown","Unknown",25.45,-102.1833333,1400,NA,NA,NA,NA,"N10",NA
"192","12S053201.SW","Swarts_etal_2017","PI_629147:Coahuila","N. Mexico Mid","Landrace","Unknown","Unknown",25.45,-102.1833333,1400,NA,NA,NA,NA,"N10",NA
"193","12S053501.SW","Swarts_etal_2017","PI_629147:Coahuila","N. Mexico Mid","Landrace","Unknown","Unknown",25.45,-102.1833333,1400,NA,NA,NA,NA,"N10",NA
"194","12S053601.SW","Swarts_etal_2017","PI_629147:Coahuila","N. Mexico Mid","Landrace","Unknown","Unknown",25.45,-102.1833333,1400,NA,NA,NA,NA,"N10",NA
"195","13S000206.SW","Swarts_etal_2017","ZM04-026:Yoeme","US - Desert SW","Landrace","Unknown","Unknown",33.37,-111.96,375,64.25769384,66.14558765,226.8867937,0.0763,"N10",NA
"196","13S001004.SW","Swarts_etal_2017","ZM04-030:Yuman_Yellow","US - Lower CO River","Landrace","Unknown","Unknown",33.75,-114.5,91,63.25777008,62.78312104,219.1471419,-0.0383,"N10",NA
"197","13S001403.SW","Swarts_etal_2017","ZM04-017:Gila_River","US - Lower CO River","Landrace","Unknown","Unknown",33.75,-114.5,91,NA,NA,NA,NA,"N10",NA
"198","13S001701.SW","Swarts_etal_2017","ZM04-021:Mohave","US - Lower CO River","Landrace","Unknown","Unknown",33.75,-114.5,91,NA,NA,NA,NA,"N10",NA
"199","13S001806.SW","Swarts_etal_2017","ZM02-102:Hopi_Greasy_Head","US - Puebloan (West)","Landrace","Unknown","Unknown",35.92,-110.58,1829,66.65825439,68.76726224,209.2485587,0.220363616,"N10",NA
"200","13S001901.SW","Swarts_etal_2017","ZM04-013:Chemehuevi","US - Lower CO River","Landrace","Unknown","Unknown",33.75,-114.5,91,NA,NA,NA,NA,"N10",NA
"201","13S002301.SW","Swarts_etal_2017","ZM02-163:Nambe_White","US - Puebloan (East)","Landrace","Unknown","Unknown",36,-106,1829,NA,NA,NA,NA,"N10",NA
"202","13S002401.SW","Swarts_etal_2017","ZM02-178:Acomita_Blue","US - Puebloan (East)","Landrace","Unknown","Unknown",35,-108,2012,NA,NA,NA,NA,"Ab10","Ambiguous"
"203","13S002402.SW","Swarts_etal_2017","ZM02-178:Acomita_Blue","US - Puebloan (East)","Landrace","Unknown","Unknown",35,-108,2012,NA,NA,NA,NA,"Ab10","Ab10-I"
"204","13S002406.SW","Swarts_etal_2017","ZM02-178:Acomita_Blue","US - Puebloan (East)","Landrace","Unknown","Unknown",35,-108,2012,NA,NA,NA,NA,"Ab10","Ambiguous"
"205","13S002704.SW","Swarts_etal_2017","ZM02-130:Velarde_Azul_y_Blanco","US - Puebloan (East)","Landrace","Unknown","Unknown",36,-106,1676,NA,NA,NA,NA,"Ab10","Ambiguous"
"206","13S002707.SW","Swarts_etal_2017","ZM02-130:Velarde_Azul_y_Blanco","US - Puebloan (East)","Landrace","Unknown","Unknown",36,-106,1676,NA,NA,NA,NA,"N10",NA
"207","13S002804.SW","Swarts_etal_2017","ZM02-109:Havasupai_White","US - Puebloan (West)","Landrace","Unknown","Unknown",36.1324,-112.4138,963,67.95751244,69.81680717,223.523451,0.204266639,"N10",NA
"208","13S002806.SW","Swarts_etal_2017","ZM02-109:Havasupai_White","US - Puebloan (West)","Landrace","Unknown","Unknown",36.1324,-112.4138,963,NA,NA,NA,NA,"N10",NA
"209","13S002807.SW","Swarts_etal_2017","ZM02-109:Havasupai_White","US - Puebloan (West)","Landrace","Unknown","Unknown",36.1324,-112.4138,963,NA,NA,NA,NA,"N10",NA
"210","13S003101.SW","Swarts_etal_2017","ZM02-073:Jemez_White","US - Puebloan (East)","Landrace","Unknown","Unknown",35.6361,-106.8006,2016,NA,NA,NA,NA,"N10",NA
"211","13S003205.SW","Swarts_etal_2017","ZM02-177:Navajo_Red_Corn","US - Athabaskan","Landrace","Unknown","Unknown",36.4734,-108.4114,1491,68.13608068,70.04321137,252.2478852,-0.0976,"N10",NA
"212","13S003206.SW","Swarts_etal_2017","ZM02-177:Navajo_Red_Corn","US - Athabaskan","Landrace","Unknown","Unknown",36.4734,-108.4114,1491,NA,NA,NA,NA,NA,NA
"213","13S003507.SW","Swarts_etal_2017","ZM02-100:Taos_Blue","US - Puebloan (East)","Landrace","Unknown","Unknown",36.4047,-105.5745,2286,NA,NA,NA,NA,"N10",NA
"214","13S003601.SW","Swarts_etal_2017","ZM02-151:Navajo_White","US - Athabaskan","Landrace","Unknown","Unknown",36.08,-110.67,1850,65.38197844,65.82782303,189.3552562,0.135408351,"N10",NA
"215","13S003604.SW","Swarts_etal_2017","ZM02-151:Navajo_White","US - Athabaskan","Landrace","Unknown","Unknown",36.08,-110.67,1850,NA,NA,NA,NA,"N10",NA
"216","13S003901.SW","Swarts_etal_2017","ZM03-004:PresidioTX","US - Texas Low","Landrace","Unknown","Unknown",29.55521,-104.3683,787,NA,NA,NA,NA,"Ab10","Ambiguous"
"217","13S003904.SW","Swarts_etal_2017","ZM03-004:PresidioTX","US - Texas Low","Landrace","Unknown","Unknown",29.55521,-104.3683,787,NA,NA,NA,NA,"Ab10","Ab10-III"
"218","13S003905.SW","Swarts_etal_2017","ZM03-004:PresidioTX","US - Texas Low","Landrace","Unknown","Unknown",29.55521,-104.3683,787,NA,NA,NA,NA,"Ab10","Ab10-III"
"219","13S004005.SW","Swarts_etal_2017","ZM08-002:Tarahumara_Palomitas","N. Mexico High","Landrace","Unknown","Unknown",27.43,-107.22,2375,NA,NA,NA,NA,"N10",NA
"220","13S004601.SW","Swarts_etal_2017","ZM03-002:Duncan_Dent","US - Puebloan (East)","Landrace","Unknown","Unknown",35.09205,-106.5756,1510,NA,NA,NA,NA,"N10",NA
"221","13S004902.SW","Swarts_etal_2017","ZM02-110:Apache_Red","US - Athabaskan","Landrace","Unknown","Unknown",NA,NA,NA,63.64802215,65.67361119,231.3210033,-0.119767036,"N10",NA
"222","13S005002.SW","Swarts_etal_2017","ZM02-104:Hopi_Chinmark","US - Puebloan (West)","Landrace","Unknown","Unknown",35.92,-110.58,1829,NA,NA,NA,NA,"N10",NA
"223","13S005005.SW","Swarts_etal_2017","ZM02-104:Hopi_Chinmark","US - Puebloan (West)","Landrace","Unknown","Unknown",35.92,-110.58,1829,NA,NA,NA,NA,"N10",NA
"224","13S005304.SW","Swarts_etal_2017","ZM02-182:Santo_Domingo_Blue","US - Puebloan (East)","Landrace","Unknown","Unknown",35.3052,-106.2148,1581,67.69198263,68.85259516,254.4123701,0.00952,"N10",NA
"225","13S005306.SW","Swarts_etal_2017","ZM02-182:Santo_Domingo_Blue","US - Puebloan (East)","Landrace","Unknown","Unknown",35.3052,-106.2148,1581,66.36203603,68.66175922,233.8229957,-0.110019462,"N10",NA
"226","13S005310.SW","Swarts_etal_2017","ZM02-182:Santo_Domingo_Blue","US - Puebloan (East)","Landrace","Unknown","Unknown",35.3052,-106.2148,1581,NA,NA,NA,NA,"N10",NA
"227","13S005401.SW","Swarts_etal_2017","ZM02-114:Santo_Domingo_Posole","US - Puebloan (East)","Landrace","Unknown","Unknown",35.3052,-106.2148,1581,NA,NA,NA,NA,"N10",NA
"228","13S005405.SW","Swarts_etal_2017","ZM02-114:Santo_Domingo_Posole","US - Puebloan (East)","Landrace","Unknown","Unknown",35.3052,-106.2148,1581,67.46485587,69.39097797,256.3585093,-0.0108,"Ab10","Ab10-III"
"229","13S005407.SW","Swarts_etal_2017","ZM02-114:Santo_Domingo_Posole","US - Puebloan (East)","Landrace","Unknown","Unknown",35.3052,-106.2148,1581,NA,NA,NA,NA,"N10",NA
"230","13S005703.SW","Swarts_etal_2017","ZM02-141:Flor_del_Rio","US - Puebloan (East)","Landrace","Unknown","Unknown",36,-106,1676,66.04590785,66.59204046,240.2549108,0.157425189,"N10",NA
"231","13S005704.SW","Swarts_etal_2017","ZM02-141:Flor_del_Rio","US - Puebloan (East)","Landrace","Unknown","Unknown",36,-106,1676,NA,NA,NA,NA,"N10",NA
"232","13S005705.SW","Swarts_etal_2017","ZM02-141:Flor_del_Rio","US - Puebloan (East)","Landrace","Unknown","Unknown",36,-106,1676,NA,NA,NA,NA,"N10",NA
"233","13S006102.SW","Swarts_etal_2017","ZM02-154:Navajo_Blue","US - Athabaskan","Landrace","Unknown","Unknown",36,-110.67,1850,NA,NA,NA,NA,"N10",NA
"234","13S006103.SW","Swarts_etal_2017","ZM02-154:Navajo_Blue","US - Athabaskan","Landrace","Unknown","Unknown",36,-110.67,1850,NA,NA,NA,NA,"N10",NA
"235","13S006202.SW","Swarts_etal_2017","ZM02-186:Hopi_Blue","US - Puebloan (West)","Landrace","Unknown","Unknown",35.92,-110.58,1829,NA,NA,NA,NA,"N10",NA
"236","13S006401.SW","Swarts_etal_2017","ZM02-146:Hopi_Kokoma","US - Puebloan (West)","Landrace","Unknown","Unknown",36,-110,1737,NA,NA,NA,NA,"Ab10","Ambiguous"
"237","13S006403.SW","Swarts_etal_2017","ZM02-146:Hopi_Kokoma","US - Puebloan (West)","Landrace","Unknown","Unknown",36,-110,1737,68.67736838,67.29282655,203.2672597,0.0661,"Ab10","Ab10-I"
"238","13S006405.SW","Swarts_etal_2017","ZM02-146:Hopi_Kokoma","US - Puebloan (West)","Landrace","Unknown","Unknown",36,-110,1737,NA,NA,NA,NA,"N10",NA
"239","13S006701.SW","Swarts_etal_2017","ZM08-009:Palomero_de_Chihuahua","N.Mexico Unknown","Landrace","Unknown","Unknown",NA,NA,NA,NA,NA,NA,NA,"N10",NA
"240","13S007201.SW","Swarts_etal_2017","ZM01-009:Gila_Pima_Aal_Hun","US - Desert SW","Landrace","Unknown","Unknown",33.04,-112.02,396,NA,NA,NA,NA,"N10",NA
"241","13S007208.SW","Swarts_etal_2017","ZM01-009:Gila_Pima_Aal_Hun","US - Desert SW","Landrace","Unknown","Unknown",33.04,-112.02,396,NA,NA,NA,NA,"Ab10","Ambiguous"
"242","13S007210.SW","Swarts_etal_2017","ZM01-009:Gila_Pima_Aal_Hun","US - Desert SW","Landrace","Unknown","Unknown",33.04,-112.02,396,63.57824915,62.95815448,215.5232827,0.0213,"N10",NA
"243","13S007503.SW","Swarts_etal_2017","ZM02-149:Hopi_Mix","US - Puebloan (West)","Landrace","Unknown","Unknown",35.92,-110.58,1829,NA,NA,NA,NA,"N10",NA
"244","13S007505.SW","Swarts_etal_2017","ZM02-149:Hopi_Mix","US - Puebloan (West)","Landrace","Unknown","Unknown",35.92,-110.58,1829,NA,NA,NA,NA,"N10",NA
"245","13S007602.SW","Swarts_etal_2017","ZM08-007:Flor_del_Rio","US - Puebloan (East)","Landrace","Unknown","Unknown",36,-106,1676,NA,NA,NA,NA,"N10",NA
"246","13S007605.SW","Swarts_etal_2017","ZM08-007:Flor_del_Rio","US - Puebloan (East)","Landrace","Unknown","Unknown",36,-106,1676,66.35642545,67.85556083,215.3518671,0.0895,"N10",NA
"247","13S007609.SW","Swarts_etal_2017","ZM08-007:Flor_del_Rio","US - Puebloan (East)","Landrace","Unknown","Unknown",36,-106,1676,NA,NA,NA,NA,"N10",NA
"248","13S007903.SW","Swarts_etal_2017","ZM08-001A:Cochiti","US - Puebloan (East)","Landrace","Unknown","Unknown",35.608,-106.347,1606,NA,NA,NA,NA,"N10",NA
"249","13S008003.SW","Swarts_etal_2017","ZM02-132:Rio_Lucio_Concho","US - Puebloan (East)","Landrace","Unknown","Unknown",36,-106,2286,NA,NA,NA,NA,"N10",NA
"250","13S008301.SW","Swarts_etal_2017","ZM02-171:San_Felipe_Red/Chinmark","US - Puebloan (East)","Landrace","Unknown","Unknown",35.434,-106.446,1585,NA,NA,NA,NA,"N10",NA
"251","13S008304.SW","Swarts_etal_2017","ZM02-171:San_Felipe_Red/Chinmark","US - Puebloan (East)","Landrace","Unknown","Unknown",35.434,-106.446,1585,NA,NA,NA,NA,"Ab10","Ambiguous"
"252","13S008306.SW","Swarts_etal_2017","ZM02-171:San_Felipe_Red/Chinmark","US - Puebloan (East)","Landrace","Unknown","Unknown",35.434,-106.446,1585,NA,NA,NA,NA,"Ab10","Ab10-II"
"253","13S008409.SW","Swarts_etal_2017","ZM02-131:Santo_Domingo_Rainbow","US - Puebloan (East)","Landrace","Unknown","Unknown",35.515,-106.365,1585,NA,NA,NA,NA,"Ab10","Ab10-I"
"254","13S008410.SW","Swarts_etal_2017","ZM02-131:Santo_Domingo_Rainbow","US - Puebloan (East)","Landrace","Unknown","Unknown",35.515,-106.365,1585,NA,NA,NA,NA,"N10",NA
"255","13S008503.SW","Swarts_etal_2017","ZM02-021:San_Felipe_Pueblo_Blue","US - Puebloan (East)","Landrace","Unknown","Unknown",35.4339248,-106.44669,1564,67.9263376,68.46907348,224.5277609,-0.0621,"Ab10","Ambiguous"
"256","13S008507.SW","Swarts_etal_2017","ZM02-021:San_Felipe_Pueblo_Blue","US - Puebloan (East)","Landrace","Unknown","Unknown",35.4339248,-106.44669,1564,NA,NA,NA,NA,"Ab10","Ambiguous"
"257","13S008604.SW","Swarts_etal_2017","ZM08-005:Mayo_Yellow_Chapalote","N. Mexico Low","Landrace","Unknown","Unknown",27.167,-109.03,200,NA,NA,NA,NA,"N10",NA
"258","13S008605.SW","Swarts_etal_2017","ZM08-005:Mayo_Yellow_Chapalote","N. Mexico Low","Landrace","Unknown","Unknown",27.167,-109.03,200,NA,NA,NA,NA,"N10",NA
"259","13S009002.SW","Swarts_etal_2017","ZM02-045:Acoma_Pueblo_Red","US - Puebloan (East)","Landrace","Unknown","Unknown",34.8964,-107.5817,2002,NA,NA,NA,NA,"N10",NA
"260","13S009003.SW","Swarts_etal_2017","ZM02-045:Acoma_Pueblo_Red","US - Puebloan (East)","Landrace","Unknown","Unknown",34.8964,-107.5817,2002,NA,NA,NA,NA,"N10",NA
"261","13S009307.SW","Swarts_etal_2017","ZM01-017:Tohono_Oodham_60-Day","US - Desert SW","Landrace","Unknown","Unknown",32.2217,-110.9264,701,NA,NA,NA,NA,"N10",NA
"262","13S009310.SW","Swarts_etal_2017","ZM01-017:Tohono_Oodham_60-Day","US - Desert SW","Landrace","Unknown","Unknown",32.2217,-110.9264,701,NA,NA,NA,NA,"N10",NA
"263","13S009401.SW","Swarts_etal_2017","ZM03-001:Texas_Shoepeg","US - Texas Low","Landrace","Unknown","Unknown",31.77,-97.84,323,NA,NA,NA,NA,"N10",NA
"264","13S009403.SW","Swarts_etal_2017","ZM03-001:Texas_Shoepeg","US - Texas Low","Landrace","Unknown","Unknown",31.77,-97.84,323,67.91240438,70.0539946,250.4402167,-0.202327298,"N10",NA
"265","13S009701.SW","Swarts_etal_2017","ZM02-162:Zia_Pueblo_Mix","US - Puebloan (East)","Landrace","Unknown","Unknown",35.3013,-106.4324,1668,NA,NA,NA,NA,"N10",NA
"266","13S009702.SW","Swarts_etal_2017","ZM02-162:Zia_Pueblo_Mix","US - Puebloan (East)","Landrace","Unknown","Unknown",35.3013,-106.4324,1668,NA,NA,NA,NA,"N10",NA
"267","13S009801.SW","Swarts_etal_2017","ZM15-003:Mountain_Pima_Maiz_Azul","N. Mexico Mid","Landrace","Unknown","Unknown",28.39368,-108.6627,1500,NA,NA,NA,NA,"N10",NA
"268","13S009803.SW","Swarts_etal_2017","ZM15-003:Mountain_Pima_Maiz_Azul","N. Mexico Mid","Landrace","Unknown","Unknown",28.39368,-108.6627,1500,NA,NA,NA,NA,"N10",NA
"269","13S009809.SW","Swarts_etal_2017","ZM15-003:Mountain_Pima_Maiz_Azul","N. Mexico Mid","Landrace","Unknown","Unknown",28.39368,-108.6627,1500,NA,NA,NA,NA,"Ab10","Ambiguous"
"270","13S009812.SW","Swarts_etal_2017","ZM15-003:Mountain_Pima_Maiz_Azul","N. Mexico Mid","Landrace","Unknown","Unknown",28.39368,-108.6627,1500,67.66921864,71.48491913,247.3416842,0.161399984,"N10",NA
"271","13S009901.SW","Swarts_etal_2017","ZM19-012:Pepitillo","N. Mexico High","Landrace","Unknown","Unknown",26.33333,-106.6667,3000,NA,NA,NA,NA,"N10",NA
"272","13S009902.SW","Swarts_etal_2017","ZM19-012:Pepitillo","N. Mexico High","Landrace","Unknown","Unknown",26.33333,-106.6667,3000,NA,NA,NA,NA,"N10",NA
"273","13S010005.SW","Swarts_etal_2017","ZM06-013:Tarahumara_Maiz_Caliente","N. Mexico Mid","Landrace","Unknown","Unknown",26.35,-107.4,1600,NA,NA,NA,NA,"N10",NA
"274","13S010012.SW","Swarts_etal_2017","ZM06-013:Tarahumara_Maiz_Caliente","N. Mexico Mid","Landrace","Unknown","Unknown",26.35,-107.4,1600,NA,NA,NA,NA,"N10",NA
"275","13S010302.SW","Swarts_etal_2017","ZM17-009:Tarahumara_Pink_Bola","N. Mexico High","Landrace","Unknown","Unknown",27.43,-107.22,2375,NA,NA,NA,NA,"N10",NA
"276","13S010306.SW","Swarts_etal_2017","ZM17-009:Tarahumara_Pink_Bola","N. Mexico High","Landrace","Unknown","Unknown",27.43,-107.22,2375,NA,NA,NA,NA,"N10",NA
"277","13S010401.SW","Swarts_etal_2017","ZM09-007:Mountain_Pima_Blando_de_Sonora","N. Mexico Mid","Landrace","Unknown","Unknown",28.39368,-108.6627,1500,NA,NA,NA,NA,"N10",NA
"278","13S010404.SW","Swarts_etal_2017","ZM09-007:Mountain_Pima_Blando_de_Sonora","N. Mexico Mid","Landrace","Unknown","Unknown",28.39368,-108.6627,1500,71.12056245,73.46486621,265.1100148,0.00286,"N10",NA
"279","13S010405.SW","Swarts_etal_2017","ZM09-007:Mountain_Pima_Blando_de_Sonora","N. Mexico Mid","Landrace","Unknown","Unknown",28.39368,-108.6627,1500,69.01271107,72.36133358,261.3885082,-0.00233,"N10",NA
"280","13S010702.SW","Swarts_etal_2017","ZM19-006:Tepehuan_Maiz_Colorado","N. Mexico High","Landrace","Unknown","Unknown",26.25,-107,2100,NA,NA,NA,NA,"N10",NA
"281","13S010704.SW","Swarts_etal_2017","ZM19-006:Tepehuan_Maiz_Colorado","N. Mexico High","Landrace","Unknown","Unknown",26.25,-107,2100,NA,NA,NA,NA,"N10",NA
"282","13S010801.SW","Swarts_etal_2017","ZM15-018:Guarijio_Maiz_Azul","N. Mexico Low","Landrace","Unknown","Unknown",27.38833,-108.8343,500,NA,NA,NA,NA,"N10",NA
"283","13S010802.SW","Swarts_etal_2017","ZM15-018:Guarijio_Maiz_Azul","N. Mexico Low","Landrace","Unknown","Unknown",27.38833,-108.8343,500,NA,NA,NA,NA,"N10",NA
