Name,Data_Source,Accession,Group,Maize_Type,Ab10_Status,B_Chrom_Status,Latitude,Longitude,Altitude,DTA_BLUP,DTS_BLUP,PH_BLUP,PresTiller_BLUP,KMeans_Ab10,RF_Ab10Type,KMeans_K10L2,KMeans_BChrom,Model,Mean
Mo24W.2.RY,Romay_etal_2013,Mo24W.2,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0157230152038254
Mo44.1.RY,Romay_etal_2013,Mo44.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.00886884143735208
Mo44.2.RY,Romay_etal_2013,Mo44.2,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.00925520727537387
Mo45.1.RY,Romay_etal_2013,Mo45.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0118617490793346
Mo45.2.RY,Romay_etal_2013,Mo45.2,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0132156973976071
Mo46.1.RY,Romay_etal_2013,Mo46.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0143643926579309
Mo46.2.RY,Romay_etal_2013,Mo46.2,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0172446748660701
Mo47.1.RY,Romay_etal_2013,Mo47.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0109103071076089
Mo47.2.RY,Romay_etal_2013,Mo47.2,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.012312002872705
MoG.1.RY,Romay_etal_2013,MoG.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0111535749500427
MoG.2.RY,Romay_etal_2013,MoG.2,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0117151501833462
Mp04:97.1.RY,Romay_etal_2013,Mp04:97.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0121133161273593
Mp07:121.1.RY,Romay_etal_2013,Mp07:121.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.015969124641545
Mp07:153.1.RY,Romay_etal_2013,Mp07:153.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0184579402372803
Mp07:158.1.RY,Romay_etal_2013,Mp07:158.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0173427591046198
Mp339.1.RY,Romay_etal_2013,Mp339.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.00978792895893252
Mp339.2.RY,Romay_etal_2013,Mp339.2,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0116560040896269
Mp339.3.RY,Romay_etal_2013,Mp339.3,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0117168341182418
Mp339.4.RY,Romay_etal_2013,Mp339.4,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0112580816512237
Mp339.5.RY,Romay_etal_2013,Mp339.5,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0116729939105614
Mp339.6.RY,Romay_etal_2013,Mp339.6,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0114409001130435
Mp339.7.RY,Romay_etal_2013,Mp339.7,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0113861034931768
MP420.1.RY,Romay_etal_2013,MP420.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0114604816258061
MP462.1.RY,Romay_etal_2013,MP462.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0133944687684186
MP717.1.RY,Romay_etal_2013,MP717.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0144134639139312
MP717(Krakowsky).1.RY,Romay_etal_2013,MP717(Krakowsky).1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0197010261817876
MR01(Araguito)S6.1.RY,Romay_etal_2013,MR01(Araguito)S6.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0144896867090384
MR02(Assiniboine).1.RY,Romay_etal_2013,MR02(Assiniboine).1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0104292961896513
MR05(Cateto)S6.1.RY,Romay_etal_2013,MR05(Cateto)S6.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0102810123598709
MR06.1.RY,Romay_etal_2013,MR06.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0111522535258446
MR06(Chapalote)S6.1.RY,Romay_etal_2013,MR06(Chapalote)S6.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0128355923930047
MR08(Costeno)S6.1.RY,Romay_etal_2013,MR08(Costeno)S6.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0126978473006353
MR09(CravoRiogranense)S6.1.RY,Romay_etal_2013,MR09(CravoRiogranense)S6.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0165160817948733
MR11(CubanFlint)S6.1.RY,Romay_etal_2013,MR11(CubanFlint)S6.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0133761599867204
MR13(Hickory_King)(Holland).1.RY,Romay_etal_2013,MR13(Hickory_King)(Holland).1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0234639523949499
MR13(HickoryKing).1.RY,Romay_etal_2013,MR13(HickoryKing).1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0132676405933621
MR14(LongfellowFlint).1.RY,Romay_etal_2013,MR14(LongfellowFlint).1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0124850087149368
MR15.1.RY,Romay_etal_2013,MR15.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0137410690205389
MR15(PalomerodeJalisco)S6.1.RY,Romay_etal_2013,MR15(PalomerodeJalisco)S6.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0134210534356205
MR19(SantoDomingo).1.RY,Romay_etal_2013,MR19(SantoDomingo).1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0125196917229373
MR20(ShoePeg).1.RY,Romay_etal_2013,MR20(ShoePeg).1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.00970677470915316
MR20(ShoePeg)S7.1.RY,Romay_etal_2013,MR20(ShoePeg)S7.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.00993565841564024
MR22(Tuxpeno)S6.1.RY,Romay_etal_2013,MR22(Tuxpeno)S6.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0125676480251819
MR23(ZapaloteChico)S6.1.RY,Romay_etal_2013,MR23(ZapaloteChico)S6.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0150987392997718
MR25_(Poropo)_S5.1.RY,Romay_etal_2013,MR25_(Poropo)_S5.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0113505960252628
MR25_(Poropo)_S5.2.RY,Romay_etal_2013,MR25_(Poropo)_S5.2,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0107940685651582
MR25_(Poropo)_S5.3.RY,Romay_etal_2013,MR25_(Poropo)_S5.3,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0112692383707858
MR25_(Poropo)_S5.4.RY,Romay_etal_2013,MR25_(Poropo)_S5.4,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.010913316130246
MR25_(Poropo)_S5.5.RY,Romay_etal_2013,MR25_(Poropo)_S5.5,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0109443313988033
MR25(Poropo)S5.1.RY,Romay_etal_2013,MR25(Poropo)S5.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0138253198511194
MR26.1.RY,Romay_etal_2013,MR26.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.015624292900546
MR26(Pollo)S5.1.RY,Romay_etal_2013,MR26(Pollo)S5.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0142960831441098
MS1334.1.RY,Romay_etal_2013,MS1334.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0110378107842417
MS1334.2.RY,Romay_etal_2013,MS1334.2,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0129143392837813
MS153.1.RY,Romay_etal_2013,MS153.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0113364647420804
MS153.2.RY,Romay_etal_2013,MS153.2,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0133713865538559
MS71.1.RY,Romay_etal_2013,MS71.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0107394658034005
MS71.2.RY,Romay_etal_2013,MS71.2,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0121344674620017
MS71.3.RY,Romay_etal_2013,MS71.3,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0111621967435995
MS71.4.RY,Romay_etal_2013,MS71.4,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0112037208968348
MS71.5.RY,Romay_etal_2013,MS71.5,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.011311896214342
MS71.6.RY,Romay_etal_2013,MS71.6,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0113800214688064
MS71.7.RY,Romay_etal_2013,MS71.7,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0105768695699039
Mt42.1.RY,Romay_etal_2013,Mt42.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0154892879877521
Mt42.2.RY,Romay_etal_2013,Mt42.2,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0182010707010006
N192.1.RY,Romay_etal_2013,N192.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.00579257605563641
N192.2.RY,Romay_etal_2013,N192.2,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.00668280947373997
N28Ht.1.RY,Romay_etal_2013,N28Ht.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.00862720885808966
N28Ht.2.RY,Romay_etal_2013,N28Ht.2,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0100776672997458
N6.1.RY,Romay_etal_2013,N6.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0153274561364182
N6.2.RY,Romay_etal_2013,N6.2,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0157369068432187
N7A.1.RY,Romay_etal_2013,N7A.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0109500655566699
N7A.2.RY,Romay_etal_2013,N7A.2,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0121633864801753
N7A.3.RY,Romay_etal_2013,N7A.3,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0105975226901666
N7A.4.RY,Romay_etal_2013,N7A.4,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.010361193224155
N7A.5.RY,Romay_etal_2013,N7A.5,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0101440479744856
N7A.6.RY,Romay_etal_2013,N7A.6,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0102043761042413
N7A.7.RY,Romay_etal_2013,N7A.7,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.00987398462868225
NC222.1.RY,Romay_etal_2013,NC222.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0130372780535387
NC222.2.RY,Romay_etal_2013,NC222.2,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0146788726248636
NC230.1.RY,Romay_etal_2013,NC230.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0115848455251307
NC230.2.RY,Romay_etal_2013,NC230.2,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0136299176173265
NC232.1.RY,Romay_etal_2013,NC232.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.00882963217897137
NC232.2.RY,Romay_etal_2013,NC232.2,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0095972008066031
NC236.1.RY,Romay_etal_2013,NC236.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.009912982110407
NC236.2.RY,Romay_etal_2013,NC236.2,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0124873891333857
NC238.1.RY,Romay_etal_2013,NC238.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0104157910587822
NC238.2.RY,Romay_etal_2013,NC238.2,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0110746982113246
NC250.1.RY,Romay_etal_2013,NC250.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0117968959711114
NC250.2.RY,Romay_etal_2013,NC250.2,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0163324282554442
NC258.1.RY,Romay_etal_2013,NC258.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0114625551773163
NC258.2.RY,Romay_etal_2013,NC258.2,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0112041008065754
NC260.1.RY,Romay_etal_2013,NC260.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0101371674474258
NC260.2.RY,Romay_etal_2013,NC260.2,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0109931830086409
NC262.1.RY,Romay_etal_2013,NC262.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0136363595415408
NC262.2.RY,Romay_etal_2013,NC262.2,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0168573900626266
NC264.1.RY,Romay_etal_2013,NC264.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.012936666974598
NC264.2.RY,Romay_etal_2013,NC264.2,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0127999486307985
NC290A.1.RY,Romay_etal_2013,NC290A.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0127807434978158
NC290A.2.RY,Romay_etal_2013,NC290A.2,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0165001109605366
NC294.1.RY,Romay_etal_2013,NC294.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.00709982540003949
NC294.2.RY,Romay_etal_2013,NC294.2,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.00982671933510729
NC296.1.RY,Romay_etal_2013,NC296.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0143297228488218
NC296.2.RY,Romay_etal_2013,NC296.2,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0165160243299126
NC296A.1.RY,Romay_etal_2013,NC296A.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0151475361700095
NC296A.2.RY,Romay_etal_2013,NC296A.2,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0170184333115871
NC298.1.RY,Romay_etal_2013,NC298.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0108283034588863
NC298.2.RY,Romay_etal_2013,NC298.2,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0156097183765991
NC300.1.RY,Romay_etal_2013,NC300.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0107074063075211
NC300.2.RY,Romay_etal_2013,NC300.2,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0138499455475582
NC302.1.RY,Romay_etal_2013,NC302.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0108562318886689
NC302.2.RY,Romay_etal_2013,NC302.2,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0116384591947483
NC304.1.RY,Romay_etal_2013,NC304.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0118803825356566
NC304.2.RY,Romay_etal_2013,NC304.2,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0115430821740119
NC306.1.RY,Romay_etal_2013,NC306.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.00958733420330503
NC306.2.RY,Romay_etal_2013,NC306.2,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0110950230229438
NC310.1.RY,Romay_etal_2013,NC310.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.00765108561581876
NC310.2.RY,Romay_etal_2013,NC310.2,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.00788664187280424
NC314.1.RY,Romay_etal_2013,NC314.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0112939315433976
NC314.2.RY,Romay_etal_2013,NC314.2,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0127427910782139
NC318.1.RY,Romay_etal_2013,NC318.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.010120909224568
NC318.2.RY,Romay_etal_2013,NC318.2,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.014918767909307
NC320.1.RY,Romay_etal_2013,NC320.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0126398724916614
NC320.2.RY,Romay_etal_2013,NC320.2,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0166315798884521
NC324.1.RY,Romay_etal_2013,NC324.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.00887781614012449
NC324.2.RY,Romay_etal_2013,NC324.2,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.00989948067760695
NC326.1.RY,Romay_etal_2013,NC326.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0061837746520264
NC326.2.RY,Romay_etal_2013,NC326.2,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.00672265267631642
NC328.1.RY,Romay_etal_2013,NC328.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.00578191257287164
NC328.2.RY,Romay_etal_2013,NC328.2,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.00905655772707393
NC33.1.RY,Romay_etal_2013,NC33.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0160813735624272
NC33.2.RY,Romay_etal_2013,NC33.2,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0175905976923469
NC336.1.RY,Romay_etal_2013,NC336.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0109304014860774
NC336.2.RY,Romay_etal_2013,NC336.2,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.012161062744973
NC338.1.RY,Romay_etal_2013,NC338.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0104367257663145
NC338.2.RY,Romay_etal_2013,NC338.2,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.014116344820313
NC340.1.RY,Romay_etal_2013,NC340.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0144420525356249
NC340.2.RY,Romay_etal_2013,NC340.2,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0162448183955084
NC342.1.RY,Romay_etal_2013,NC342.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.011387324836783
NC342.2.RY,Romay_etal_2013,NC342.2,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0122486256654679
NC344.1.RY,Romay_etal_2013,NC344.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.00922195386948568
NC344.2.RY,Romay_etal_2013,NC344.2,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0109728493402045
NC346.1.RY,Romay_etal_2013,NC346.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.016740150821074
NC346.2.RY,Romay_etal_2013,NC346.2,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0201666279424499
NC348.1.RY,Romay_etal_2013,NC348.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0129046742266264
NC348.2.RY,Romay_etal_2013,NC348.2,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0152156612109524
NC350.1.RY,Romay_etal_2013,NC350.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0120581079260644
NC350.2.RY,Romay_etal_2013,NC350.2,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0127016293926611
NC350.3.RY,Romay_etal_2013,NC350.3,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0102832756287871
NC350.4.RY,Romay_etal_2013,NC350.4,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0106859269929216
NC350.5.RY,Romay_etal_2013,NC350.5,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0105243171343643
